Dato;Internasjonal id;Aktiv;Navn;Gatenavn;Husnr;Postnr;Poststed;Kommunenr;Kommunenavn;Fylkesnr;Fylkesnavn;Stedstype;Tilgjengelighet;Pr stikkontakt, ved hurtiglading, gi spesifikasjon i brukerkommentar;Kontakt;Posisjon;Posisjon 2;Opprettet;Oppdatert;Operatør;Energibærer
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;150 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;75 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_23383;Yes;Posten Brings Logistikksenter i Vestfold;Borgeskogen;57G;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Transport hub;By appointment;75 kW DC;CCS/Combo;59,24622;10,24934;09.04.2024 13:27;09.04.2024 13:27;Posten Bring AS;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_04580;Yes;Granly skole, Horten;Borreveien;51;3186;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;11 kW - 400V 3-phase max 16A;Type 2;59,39839;10,46231;15.12.2017 18:59;04.01.2018 18:34;Horten kommune;"Electricity	"
13.08.2024 13:20;NOR_03211;Yes;Nevlunghavn, Larvik;Brunlanesveien;1432;3296;NEVLUNGHAVN;3909;LARVIK;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;58,97272;9,86313;07.01.2016 13:16;19.12.2016 11:06;Larvik kommune;"Electricity	"
13.08.2024 13:20;NOR_03211;Yes;Nevlunghavn, Larvik;Brunlanesveien;1432;3296;NEVLUNGHAVN;3909;LARVIK;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;58,97272;9,86313;07.01.2016 13:16;19.12.2016 11:06;Larvik kommune;"Electricity	"
13.08.2024 13:20;NOR_04755;Yes;Sandefjord legevakt;Bugårdgaten;9b;3208;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;59,13409;10,21248;19.04.2018 20:26;30.04.2018 14:15;Sandefjord Kommune;"Electricity	"
13.08.2024 13:20;NOR_04755;Yes;Sandefjord legevakt;Bugårdgaten;9b;3208;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;59,13409;10,21248;19.04.2018 20:26;30.04.2018 14:15;Sandefjord Kommune;"Electricity	"
13.08.2024 13:20;NOR_04755;Yes;Sandefjord legevakt;Bugårdgaten;9b;3208;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;59,13409;10,21248;19.04.2018 20:26;30.04.2018 14:15;Sandefjord Kommune;"Electricity	"
13.08.2024 13:20;NOR_04755;Yes;Sandefjord legevakt;Bugårdgaten;9b;3208;SANDEFJORD;3907;SANDEFJORD;39;Vestfold;Street;Public;3.6 kW - 230V 1-phase max 16A;Type 2;59,13409;10,21248;19.04.2018 20:26;30.04.2018 14:15;Sandefjord Kommune;"Electricity	"
13.08.2024 13:20;NOR_02836;Yes;Bøkkerfjellet, Larvik;Bøkkerfjellet;;3251;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;59,05195;10,025399;18.06.2015 08:52;15.04.2016 15:55;Larvik kommune;"Electricity	"
13.08.2024 13:20;NOR_02836;Yes;Bøkkerfjellet, Larvik;Bøkkerfjellet;;3251;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;22 kW - 400V 3-phase max 32A;Type 2;59,05195;10,025399;18.06.2015 08:52;15.04.2016 15:55;Larvik kommune;"Electricity	"
13.08.2024 13:20;NOR_03713;Yes;C. Andersens gate 5, Horten;C. Andersens gate;5;3181;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,41667;10,47999;09.12.2016 11:19;23.10.2023 16:05;Horten;"Electricity	"
13.08.2024 13:20;NOR_03713;Yes;C. Andersens gate 5, Horten;C. Andersens gate;5;3181;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,41667;10,47999;09.12.2016 11:19;23.10.2023 16:05;Horten;"Electricity	"
13.08.2024 13:20;NOR_03713;Yes;C. Andersens gate 5, Horten;C. Andersens gate;5;3181;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,41667;10,47999;09.12.2016 11:19;23.10.2023 16:05;Horten;"Electricity	"
13.08.2024 13:20;NOR_03713;Yes;C. Andersens gate 5, Horten;C. Andersens gate;5;3181;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,41667;10,47999;09.12.2016 11:19;23.10.2023 16:05;Horten;"Electricity	"
13.08.2024 13:20;NOR_03713;Yes;C. Andersens gate 5, Horten;C. Andersens gate;5;3181;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,41667;10,47999;09.12.2016 11:19;23.10.2023 16:05;Horten;"Electricity	"
13.08.2024 13:20;NOR_03713;Yes;C. Andersens gate 5, Horten;C. Andersens gate;5;3181;HORTEN;3901;HORTEN;39;Vestfold;Street;Public;7.4 kW - 230V 1-phase max 32A;Type 2;59,41667;10,47999;09.12.2016 11:19;23.10.2023 16:05;Horten;"Electricity	"
13.08.2024 13:20;NOR_03783;Yes;Hem Grillen;Djupedalsfaret;10;3280;TJODALYNG;3909;LARVIK;39;Vestfold;Hotel & restaurants;By appointment;22 kW - 400V 3-phase max 32A;Type 2;59,07141;10,19621;11.01.2017 17:10;05.02.2020 15:53;Hem Grillen;"Electricity	"
13.08.2024 13:20;NOR_02742;Yes;DEIF Norge, Sem;Døvleveien;41;3170;SEM;3905;TØNSBERG;39;Vestfold;Street;Employees;3.6 kW - 230V 1-phase max 16A;Type 2;59,28451;10,33695;22.04.2015 10:47;06.10.2023 11:01;DEIF Norge;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31418;Yes;Ramsum rasteplass vest;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,2501155;10,2866048;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31420;Yes;Vassbotn Rasteplass Nord;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,072684;9,91545;08.08.2024 05:00;08.08.2024 05:00;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31460;Yes;Tollerud rasteplass nord;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6216056;10,1958833;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31462;Yes;Ramsum rasteplass øst;E18;;3160;STOKKE;3907;SANDEFJORD;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,248725;10,2874507;08.08.2024 05:01;08.08.2024 05:01;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31482;Yes;Tollerud rasteplass sør;E18;;3073;SANDE I VESTFOLD;3903;HOLMESTRAND;39;Vestfold;Street;Public;150 kW DC;CCS/Combo;59,6186904;10,1917627;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_31500;Yes;Vassbotn Rasteplass Sør;E18;;3268;LARVIK;3909;LARVIK;39;Vestfold;Street;Public;200 kW DC;CCS/Combo;59,073769;9,911722;08.08.2024 05:02;08.08.2024 05:02;Kople AS;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;62.5 kW DC;CHAdeMO;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
13.08.2024 13:20;NOR_15878;Yes;Circle K E18 Grelland N;E18 Grelland;1;3089;HOLMESTRAND;3903;HOLMESTRAND;39;Vestfold;Street;Public;300 kW DC;CCS/Combo;59,5135677;10,205592;12.06.2023 16:37;22.06.2024 05:05;Circle-K;"Electricity	"
