CAR_ID;Adresse;RENTAL_ID;DRIVER_ID;STARTS_AT;IS_BUSINESS_TRIP;CURRENT_AGE;CITY;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8259652;5244833;29.04.2024;yes;22;Sem;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7601079;5244833;29.06.2023;yes;22;Sem;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7618417;5283009;16.07.2023;no;57;;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8104561;499037;13.02.2024;no;55;Paris;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7949703;5545740;30.11.2023;no;33;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8232990;5552938;29.03.2024;yes;20;Sandefjord;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7965090;5557095;07.12.2023;yes;49;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7511470;4629243;26.05.2023;not specified;29;Horten;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7773296;4629243;08.09.2023;not specified;29;Horten;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7913982;4891958;10.11.2023;yes;43;Sandefjord;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7899591;4900337;07.11.2023;yes;66;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8136333;5613474;23.02.2024;no;26;Larvik;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8027392;4291442;25.01.2024;no;28;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8238693;4288772;01.04.2024;no;46;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8415792;4288772;01.06.2024;no;46;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7703199;4293340;07.08.2023;yes;54;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8284281;4740911;19.04.2024;no;70;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8296694;5164597;21.04.2024;no;35;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8032896;5200358;12.01.2024;no;32;Bodø;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7547664;5200358;08.06.2023;no;32;Bodø;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8349243;5335119;10.05.2024;no;45;TØNSBERG;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8219084;5317029;30.03.2024;no;30;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8011348;5594297;31.12.2023;no;53;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8027254;5581970;09.01.2024;yes;62;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8381433;5581970;29.05.2024;yes;62;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7993915;5569893;20.12.2023;no;32;larvik;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7990039;5575025;18.12.2023;yes;29;Larvik;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8307227;5890859;25.04.2024;yes;22;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8249580;4317471;05.04.2024;no;23;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8249708;5834192;04.04.2024;no;54;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8259585;5835210;08.04.2024;yes;60;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8233958;5822951;07.06.2024;no;49;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;7386806;4789732;31.03.2023;no;28;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8198962;4209959;18.03.2024;no;58;Husoysund;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8174120;4211818;08.03.2024;no;35;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8271544;4218372;12.04.2024;no;55;Trondheim;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8399745;5981244;28.05.2024;no;61;Collesalvetti;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8381480;5964033;22.05.2024;no;34;Ålesund;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7914455;4011817;10.11.2023;no;38;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7869789;4014747;19.10.2023;no;33;Porsgrunn;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8298052;4014747;22.04.2024;no;33;Porsgrunn;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7961978;4023017;08.12.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7834827;4023017;04.10.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7896329;4023017;03.11.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7835541;4023017;06.10.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7879543;4023017;27.10.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7877027;4023017;23.10.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7879540;4023017;25.10.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7891436;4023017;01.11.2023;no;49;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7954505;4659629;01.12.2023;no;28;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7954937;5421081;16.12.2023;no;27;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7864783;5448393;16.10.2023;yes;23;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7975011;5448393;10.12.2023;yes;23;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7839898;5448393;05.10.2023;yes;23;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7835637;5040176;03.10.2023;no;30;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8179389;5773600;10.03.2024;yes;30;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8300365;4974174;23.04.2024;no;23;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8116856;5703107;23.02.2024;no;28;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7905679;5512222;06.11.2023;no;28;Tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7915928;5521830;22.12.2023;no;44;Birmingham;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8148847;5528317;28.02.2024;no;32;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7817382;4949444;26.09.2023;yes;63;Tolvsrød;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8002693;4553140;26.12.2023;no;21;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8004734;4553140;27.12.2023;no;21;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8385871;5812699;25.05.2024;no;27;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8263021;5849622;09.04.2024;yes;23;Ramnes;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8349267;5894839;18.05.2024;no;56;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8418505;5894401;07.06.2024;no;25;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8317514;5894401;29.04.2024;no;25;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8115686;4651402;17.02.2024;no;52;Tromsø;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8078880;5246113;10.02.2024;no;23;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8237690;5246113;05.04.2024;no;23;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8421104;4483249;09.06.2024;no;53;Vear;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8027914;5607477;09.01.2024;yes;21;Stokke;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8147035;5669915;01.03.2024;yes;21;Skien;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8293160;4734421;20.04.2024;yes;29;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8296785;5164597;21.04.2024;no;35;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7928561;5336385;18.11.2023;no;55;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8339682;5343339;09.05.2024;yes;46;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7996047;5580126;21.12.2023;yes;21;Nøtterøy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8005276;5569893;27.12.2023;no;32;larvik;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8302857;5884310;27.04.2024;no;49;Teie;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8304836;5888511;25.04.2024;dismissed;24;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8329810;5727353;03.05.2024;no;31;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8162350;5753156;03.03.2024;no;43;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7890343;4789732;29.10.2023;no;28;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;7888417;4789732;28.10.2023;yes;28;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;7990467;4045835;18.12.2023;no;32;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8374700;4047562;19.05.2024;no;43;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8225916;4209775;04.04.2024;no;32;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8156256;4209775;01.03.2024;no;32;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8036292;4227331;14.01.2024;no;35;Tolvsrød;;
1346628;Rambergveien 19, Tønsberg, Norge;8225833;4230135;27.03.2024;no;50;TØNSBERG;;
1346628;Rambergveien 19, Tønsberg, Norge;8029639;4227743;10.01.2024;yes;29;Vear;;
1346628;Rambergveien 19, Tønsberg, Norge;8399042;4235504;28.05.2024;no;55;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8416270;5997211;02.06.2024;no;32;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8411585;5989295;05.06.2024;no;22;;;
1346628;Rambergveien 19, Tønsberg, Norge;8362520;5944734;15.05.2024;no;31;Tranby;;
1346628;Rambergveien 19, Tønsberg, Norge;8025158;4007063;07.01.2024;no;36;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8378783;4255136;21.05.2024;no;30;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8013883;5102859;02.01.2024;no;30;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8109781;5132188;16.02.2024;no;47;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8379101;4118811;23.05.2024;no;61;Bergen;;
1346628;Rambergveien 19, Tønsberg, Norge;7969391;4155460;08.12.2023;no;29;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8364870;4174794;15.05.2024;yes;30;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8199316;4154275;17.03.2024;no;54;Vear;;
1346628;Rambergveien 19, Tønsberg, Norge;7994891;4170556;21.12.2023;no;36;Vrådal;;
1346628;Rambergveien 19, Tønsberg, Norge;8193434;5417908;15.03.2024;no;43;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8348959;5929291;10.05.2024;no;53;Eiksmarka;;
1346628;Rambergveien 19, Tønsberg, Norge;7966749;4191606;07.12.2023;no;38;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8107356;5236677;12.02.2024;no;48;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8017507;5223876;06.01.2024;no;68;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8277390;5511559;14.04.2024;no;31;Færder;;
1346628;Rambergveien 19, Tønsberg, Norge;8404436;5528359;29.05.2024;no;54;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8337735;5528359;06.05.2024;no;54;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8021778;5529541;06.01.2024;no;34;VEAR;;
1346628;Rambergveien 19, Tønsberg, Norge;8221900;5811564;26.03.2024;no;50;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8301936;5811564;24.04.2024;yes;50;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8263444;5849904;09.04.2024;no;77;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8272135;5858145;12.04.2024;dismissed;38;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8312677;5895891;29.04.2024;no;22;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8098899;5694321;08.02.2024;no;23;skoppum;;
1346628;Rambergveien 19, Tønsberg, Norge;7949071;5545381;29.11.2023;no;32;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;7956369;5550210;02.12.2023;no;48;Åsgårdstrand;;
1346628;Rambergveien 19, Tønsberg, Norge;8033029;4382493;12.01.2024;no;30;Andebu;;
1346628;Rambergveien 19, Tønsberg, Norge;8065862;5658017;26.01.2024;no;46;Lier;;
1346628;Rambergveien 19, Tønsberg, Norge;8382204;5913784;22.05.2024;yes;46;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;7994938;5579125;21.12.2023;no;51;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8218737;5569893;24.03.2024;no;32;larvik;;
1346628;Rambergveien 19, Tønsberg, Norge;8204456;5569893;19.03.2024;no;32;larvik;;
1346628;Rambergveien 19, Tønsberg, Norge;8008511;5590915;29.12.2023;no;45;Drammen;;
1346628;Rambergveien 19, Tønsberg, Norge;8308345;5889771;27.04.2024;no;53;Knapper;;
1346628;Rambergveien 19, Tønsberg, Norge;7962786;4317471;05.12.2023;no;23;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8245398;5833630;05.04.2024;no;36;Vestskogen;;
1346628;Rambergveien 19, Tønsberg, Norge;8134237;5730316;22.02.2024;no;30;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8370974;4043953;18.05.2024;yes;29;tønbserg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8318062;5900610;29.04.2024;dismissed;25;Solberelva;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8392740;5969949;30.05.2024;no;65;KIRKENES;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8302273;5235238;26.04.2024;no;53;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8197376;5528317;16.03.2024;no;32;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8202615;5781100;18.03.2024;no;54;Nøtterøy;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8246880;4933312;03.04.2024;no;36;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8292194;5812699;21.04.2024;no;27;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8274726;5849622;13.04.2024;no;23;Ramnes;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8320407;5894839;18.05.2024;no;56;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8317545;5894401;29.04.2024;no;25;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8263344;5086185;11.04.2024;no;69;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8242976;5086185;05.04.2024;no;69;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8215800;4886962;27.03.2024;no;28;Oslo;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8260659;4740911;09.04.2024;no;70;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8266285;4734421;10.04.2024;yes;29;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8326361;5907823;02.05.2024;no;34;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8385731;5161275;24.05.2024;dismissed;23;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8326622;5796415;02.05.2024;no;26;Nøtterøy;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8290113;5727353;19.04.2024;no;31;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8317326;5731842;29.04.2024;no;13;Sandefjord;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8322714;4235504;01.05.2024;no;55;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8404289;5985816;14.07.2024;no;50;Kvaløya;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8300085;4018643;22.04.2024;no;71;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8334941;4176997;05.05.2024;no;30;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8338798;5919102;06.05.2024;no;41;grimstad;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8422078;4984057;03.06.2024;dismissed;33;oslo;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8389416;5388677;24.05.2024;no;31;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8355430;5388677;15.05.2024;no;31;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8414555;5814948;01.06.2024;no;55;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8263285;5849860;09.04.2024;no;31;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8274733;5860449;13.04.2024;no;23;Nøtterøy;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8305489;5086185;10.05.2024;no;69;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8238626;4323000;31.03.2024;yes;37;Halden;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8244139;4323000;02.04.2024;yes;37;Halden;;
1087872;Rambergveien 19, Tønsberg, Norge;8563788;6147838;19.07.2024 10:00;dismissed;28;Barkåker;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8566192;6150640;20.07.2024 10:00;no;31;Færder;;
1346628;Rambergveien 19, Tønsberg, Norge;8573886;6159632;24.07.2024 10:00;yes;34;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8575060;6160627;23.07.2024 22:00;no;28;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8581730;6168937;26.07.2024 10:00;no;66;Våle;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8524580;4740911;05.07.2024 22:00;no;70;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8548634;6131281;14.07.2024 10:00;no;23;Oslo;;
978878;Jernbanegaten 2, Tønsberg, Norge;8551970;6134769;15.07.2024 10:00;no;47;tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8527190;5672198;07.07.2024 10:00;no;23;3184;;
1087872;Rambergveien 19, Tønsberg, Norge;8582898;4220738;28.07.2024 22:00;no;30;Oslo;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8404289;5985816;14.07.2024 22:00;no;50;Kvaløya;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8510064;5086185;09.07.2024 22:00;no;69;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8448382;6006183;21.07.2024 10:00;no;50;Nøtterøy;;
1346628;Rambergveien 19, Tønsberg, Norge;8509453;6021429;01.07.2024 10:00;yes;30;TROMSØ;;
978878;Jernbanegaten 2, Tønsberg, Norge;8522991;6104207;05.07.2024 10:00;no;61;Nøtterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8524234;6105454;05.07.2024 22:00;no;21;Duken;;
978878;Jernbanegaten 2, Tønsberg, Norge;8538693;6114385;22.07.2024 10:00;no;23;North Gower;;
1087872;Rambergveien 19, Tønsberg, Norge;8539756;6121644;10.07.2024 22:00;dismissed;21;Tromsø;;
978878;Jernbanegaten 2, Tønsberg, Norge;8565918;4127499;20.07.2024 10:00;no;27;heggedal;;
1087872;Rambergveien 19, Tønsberg, Norge;8578384;5913784;27.07.2024 22:00;no;47;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8516002;5913784;03.07.2024 10:00;no;47;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8511625;5913784;01.07.2024 22:00;no;47;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8516066;5913784;03.07.2024 10:00;yes;47;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8522319;6093018;08.07.2024 10:00;no;21;Łazy;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8514182;6095378;06.07.2024 10:00;dismissed;34;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8523505;6098937;18.07.2024 22:00;yes;27;Tonsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8518528;6099980;09.07.2024 10:00;no;29;Bergen;;
1346628;Rambergveien 19, Tønsberg, Norge;8585007;4283225;27.07.2024 22:00;no;29;Andebu;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8455987;4289281;12.07.2024 10:00;no;25;Bergen;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8541501;4032026;11.07.2024 10:00;no;34;Oslo;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8544677;4043953;12.07.2024 22:00;no;29;tønbserg;;
1346628;Rambergveien 19, Tønsberg, Norge;8557879;4089245;19.07.2024 22:00;no;37;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8557170;4093625;20.07.2024 22:00;no;40;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8509221;5811564;01.07.2024 22:00;no;50;Nøtterøy;;
1087872;Rambergveien 19, Tønsberg, Norge;8486330;5948347;17.07.2024 10:00;dismissed;67;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8569391;5959157;21.07.2024 10:00;no;59;Tønsberg;;
978878;Jernbanegaten 2, Tønsberg, Norge;8567107;5959157;21.07.2024 10:00;no;59;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8538757;6065761;21.07.2024 22:00;no;20;Ottawa;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8528265;6066149;22.07.2024 10:00;dismissed;26;Ottawa;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8512111;5011678;02.07.2024 22:00;no;44;ÅSGÅRDSTRAND;;
1087872;Rambergveien 19, Tønsberg, Norge;8568800;5894401;21.07.2024 10:00;no;26;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8519320;5415732;04.07.2024 10:00;dismissed;35;Kristiansand S;;
978878;Jernbanegaten 2, Tønsberg, Norge;8472772;6051190;24.06.2024 10:00;no;;;;
978878;Jernbanegaten 2, Tønsberg, Norge;8480822;6061151;22.06.2024 10:00;no;26;Lillestrøm;;
978878;Jernbanegaten 2, Tønsberg, Norge;8472035;5290764;20.06.2024 10:00;no;25;Horten;;
1087872;Rambergveien 19, Tønsberg, Norge;8444617;6023876;10.06.2024 22:00;yes;35;Vear;;
1087872;Rambergveien 19, Tønsberg, Norge;8406143;5948347;08.06.2024 22:00;no;67;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8471323;5948347;20.06.2024 22:00;yes;67;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8485846;4433986;24.06.2024 10:00;no;35;Oslo;;
1087872;Rambergveien 19, Tønsberg, Norge;8450481;6030910;15.06.2024 22:00;dismissed;35;Tønsberg;;
1087872;Rambergveien 19, Tønsberg, Norge;8483491;6064449;23.06.2024 10:00;no;23;Lillesand;;
1087872;Rambergveien 19, Tønsberg, Norge;8478369;4562368;21.06.2024 10:00;yes;38;Åsgårdstrand;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8441150;5343339;10.06.2024 22:00;yes;46;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8467364;5581970;19.06.2024 10:00;yes;62;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8311445;5894834;22.06.2024 22:00;no;45;Nøtterøy;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8432627;5727353;07.06.2024 10:00;no;31;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8461507;6042183;16.06.2024 10:00;yes;24;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8415792;4288772;01.06.2024 22:00;no;46;Tønsberg;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8233958;5822951;07.06.2024 10:00;no;49;5113;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8399631;5981499;03.06.2024 22:00;yes;39;Torød;;
1167413;Jernbanegaten 2, Tønsberg, Norge;8458072;5119601;14.06.2024 22:00;no;42;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8445004;6024334;14.06.2024 10:00;no;38;Rho;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8418505;5894401;07.06.2024 22:00;no;26;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8463922;5966976;18.06.2024 10:00;no;53;Oslo;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8476780;4740911;22.06.2024 10:00;no;70;Tønsberg;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8483639;6064449;23.06.2024 10:00;no;23;Lillesand;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8421104;4483249;09.06.2024 10:00;no;53;Vear;;
1309115;Jernbanegaten 2, Tønsberg, Norge;8432345;4200887;06.06.2024 22:00;no;24;Oslo;;
1346628;Rambergveien 19, Tønsberg, Norge;8492128;5336948;25.06.2024 22:00;no;27;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8432874;5412060;14.06.2024 22:00;no;22;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8473469;4093625;25.06.2024 10:00;no;40;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8472420;6053072;22.06.2024 22:00;no;26;Sandefjord;;
1346628;Rambergveien 19, Tønsberg, Norge;8478406;6059252;21.06.2024 22:00;no;27;Vear;;
1346628;Rambergveien 19, Tønsberg, Norge;8474153;4564253;20.06.2024 10:00;no;52;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8411585;5989295;05.06.2024 10:00;no;22;6065;;
1346628;Rambergveien 19, Tønsberg, Norge;8416270;5997211;02.06.2024 10:00;no;32;Tønsberg;;
1346628;Rambergveien 19, Tønsberg, Norge;8488966;5744458;26.06.2024 22:00;no;31;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8455186;4153720;14.06.2024 10:00;yes;41;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8495676;4017056;27.06.2024 22:00;no;54;BODØ;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8446658;5916571;14.06.2024 22:00;yes;35;Noordhorn;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8481481;5233273;22.06.2024 10:00;no;20;tønsberv;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8469263;5244833;18.06.2024 10:00;yes;22;Sem;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8496608;6030910;29.06.2024 22:00;no;35;Tønsberg;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8480519;6061447;22.06.2024 10:00;no;45;Havøysund;;
1425560;St. Olavs gate 1, Tønsberg, Norge;8483400;5086185;23.06.2024 22:00;no;69;Tønsberg;;
1426642;St. Olavs gate 1, Tønsberg, Norge;8422078;4984057;03.06.2024 22:00;dismissed;33;oslo;;
