LineNumber	Kommune	Year	Month	Totals	Late	ONTIME
70108	Færder	2024	5	54	1	53
70108	Færder	2024	6	33	3	30
70108	Færder	2024	7	28	4	24
70108	Færder	2024	8	33	1	32
70108	Tønsberg	2024	1	4 943	1 525	3 418
70108	Tønsberg	2024	2	5 115	1 047	4 068
70108	Tønsberg	2024	3	4 613	780	3 833
70108	Tønsberg	2024	4	4 569	877	3 692
70108	Tønsberg	2024	5	3 918	870	3 048
70108	Tønsberg	2024	6	3 800	803	2 997
70108	Tønsberg	2024	7	3 434	622	2 812
70108	Tønsberg	2024	8	3 916	825	3 091
70109	Færder	2024	1	1 949	406	1 543
70109	Færder	2024	2	2 119	293	1 826
70109	Færder	2024	3	1 982	243	1 739
70109	Færder	2024	4	2 030	273	1 757
70109	Færder	2024	5	1 944	346	1 598
70109	Færder	2024	6	1 950	319	1 631
70109	Færder	2024	7	1 698	191	1 507
70109	Færder	2024	8	1 941	287	1 654
70109	Tønsberg	2024	1	5 332	1 360	3 972
70109	Tønsberg	2024	2	5 633	867	4 766
70109	Tønsberg	2024	3	5 225	675	4 550
70109	Tønsberg	2024	4	5 664	711	4 953
70109	Tønsberg	2024	5	5 869	822	5 047
70109	Tønsberg	2024	6	5 818	709	5 109
70109	Tønsberg	2024	7	5 014	461	4 553
70109	Tønsberg	2024	8	5 819	788	5 031
70110	Tønsberg	2024	1	693	317	376
70110	Tønsberg	2024	2	815	246	569
70110	Tønsberg	2024	3	599	170	429
70110	Tønsberg	2024	4	680	246	434
70110	Tønsberg	2024	5	667	223	444
70110	Tønsberg	2024	6	713	214	499
70110	Tønsberg	2024	7	781	120	661
70110	Tønsberg	2024	8	780	238	542
70111	Tønsberg	2024	1	1 965	483	1 482
70111	Tønsberg	2024	2	2 140	460	1 680
70111	Tønsberg	2024	3	2 037	412	1 625
70111	Tønsberg	2024	4	1 940	345	1 595
70111	Tønsberg	2024	5	1 489	200	1 289
70111	Tønsberg	2024	6	1 570	167	1 403
70111	Tønsberg	2024	7	1 700	216	1 484
70111	Tønsberg	2024	8	1 755	214	1 541
70112	Færder	2024	1	122	100	22
70112	Færder	2024	2	129	54	75
70112	Færder	2024	3	116	44	72
70112	Færder	2024	4	128	74	54
70112	Færder	2024	5	117	65	52
70112	Færder	2024	6	92	55	37
70112	Færder	2024	8	61	41	20
70112	Tønsberg	2024	1	48	11	37
70112	Tønsberg	2024	2	58	6	52
70112	Tønsberg	2024	3	59	4	55
70112	Tønsberg	2024	4	71	10	61
70112	Tønsberg	2024	5	46	12	34
70112	Tønsberg	2024	6	35	7	28
70112	Tønsberg	2024	8	22	6	16
70113	Færder	2024	1	2 043	838	1 205
70113	Færder	2024	2	2 147	581	1 566
70113	Færder	2024	3	2 019	404	1 615
70113	Færder	2024	4	2 086	464	1 622
70113	Færder	2024	5	1 991	502	1 489
70113	Færder	2024	6	2 000	567	1 433
70113	Færder	2024	7	1 765	367	1 398
70113	Færder	2024	8	1 960	485	1 475
70113	Tønsberg	2024	1	5 551	1 679	3 872
70113	Tønsberg	2024	2	5 679	1 014	4 665
70113	Tønsberg	2024	3	5 333	804	4 529
70113	Tønsberg	2024	4	5 739	814	4 925
70113	Tønsberg	2024	5	5 945	978	4 967
70113	Tønsberg	2024	6	5 976	898	5 078
70113	Tønsberg	2024	7	5 204	486	4 718
70113	Tønsberg	2024	8	5 865	913	4 952
70114	Tønsberg	2024	1	270	73	197
70114	Tønsberg	2024	2	286	38	248
70114	Tønsberg	2024	3	179	22	157
70114	Tønsberg	2024	4	223	21	202
70114	Tønsberg	2024	5	184	41	143
70114	Tønsberg	2024	6	206	26	180
70114	Tønsberg	2024	7	220	16	204
70114	Tønsberg	2024	8	213	39	174
70115	Tønsberg	2024	1	1 826	500	1 326
70115	Tønsberg	2024	2	1 887	405	1 482
70115	Tønsberg	2024	3	1 834	438	1 396
70115	Tønsberg	2024	4	1 719	309	1 410
70115	Tønsberg	2024	5	1 366	215	1 151
70115	Tønsberg	2024	6	1 454	194	1 260
70115	Tønsberg	2024	7	1 529	168	1 361
70115	Tønsberg	2024	8	1 569	190	1 379
70116	Færder	2024	1	1 062	187	875
70116	Færder	2024	2	1 160	115	1 045
70116	Færder	2024	3	1 097	81	1 016
70116	Færder	2024	4	1 116	70	1 046
70116	Færder	2024	5	1 049	90	959
70116	Færder	2024	6	1 026	92	934
70116	Færder	2024	7	944	79	865
70116	Færder	2024	8	1 081	88	993
70116	Tønsberg	2024	1	6 068	2 849	3 219
70116	Tønsberg	2024	2	6 395	2 040	4 355
70116	Tønsberg	2024	3	5 811	1 527	4 284
70116	Tønsberg	2024	4	5 950	1 592	4 358
70116	Tønsberg	2024	5	5 130	1 517	3 613
70116	Tønsberg	2024	6	4 877	1 509	3 368
70116	Tønsberg	2024	7	4 389	1 036	3 353
70116	Tønsberg	2024	8	5 039	1 405	3 634
70117	Tønsberg	2024	1	155	43	112
70117	Tønsberg	2024	2	171	44	127
70117	Tønsberg	2024	3	152	21	131
70117	Tønsberg	2024	4	155	56	99
70117	Tønsberg	2024	5	136	44	92
70117	Tønsberg	2024	6	136	43	93
70117	Tønsberg	2024	7	155	22	133
70117	Tønsberg	2024	8	153	46	107
70118	Tønsberg	2024	1	552	200	352
70118	Tønsberg	2024	2	618	166	452
70118	Tønsberg	2024	3	464	96	368
70118	Tønsberg	2024	4	552	166	386
70118	Tønsberg	2024	5	455	132	323
70118	Tønsberg	2024	6	508	145	363
70118	Tønsberg	2024	7	543	62	481
70118	Tønsberg	2024	8	526	99	427
70120	Tønsberg	2024	1	1 726	585	1 141
70120	Tønsberg	2024	2	1 798	470	1 328
70120	Tønsberg	2024	3	1 716	278	1 438
70120	Tønsberg	2024	4	1 763	354	1 409
70120	Tønsberg	2024	5	1 442	331	1 111
70120	Tønsberg	2024	6	1 414	340	1 074
70120	Tønsberg	2024	7	1 165	240	925
70120	Tønsberg	2024	8	1 386	412	974
70121	Holmestrand	2024	1	236	76	160
70121	Holmestrand	2024	2	248	55	193
70121	Holmestrand	2024	3	237	48	189
70121	Holmestrand	2024	4	256	76	180
70121	Holmestrand	2024	5	235	65	170
70121	Holmestrand	2024	6	221	57	164
70121	Holmestrand	2024	7	165	23	142
70121	Holmestrand	2024	8	226	66	160
70121	Tønsberg	2024	1	348	133	215
70121	Tønsberg	2024	2	381	121	260
70121	Tønsberg	2024	3	334	95	239
70121	Tønsberg	2024	4	352	118	234
70121	Tønsberg	2024	5	259	92	167
70121	Tønsberg	2024	6	235	69	166
70121	Tønsberg	2024	7	143	36	107
70121	Tønsberg	2024	8	212	72	140
70124	Holmestrand	2024	1	49	4	45
70124	Holmestrand	2024	2	50	5	45
70124	Holmestrand	2024	3	40	1	39
70124	Holmestrand	2024	4	45	1	44
70124	Holmestrand	2024	5	44	4	40
70124	Holmestrand	2024	6	36	3	33
70124	Holmestrand	2024	8	22	1	21
70124	Sandefjord	2024	1	432	147	285
70124	Sandefjord	2024	2	448	103	345
70124	Sandefjord	2024	3	401	72	329
70124	Sandefjord	2024	4	430	101	329
70124	Sandefjord	2024	5	381	75	306
70124	Sandefjord	2024	6	382	99	283
70124	Sandefjord	2024	7	335	103	232
70124	Sandefjord	2024	8	419	127	292
70124	Tønsberg	2024	1	946	295	651
70124	Tønsberg	2024	2	987	266	721
70124	Tønsberg	2024	3	951	223	728
70124	Tønsberg	2024	4	926	223	703
70124	Tønsberg	2024	5	736	178	558
70124	Tønsberg	2024	6	740	184	556
70124	Tønsberg	2024	7	600	131	469
70124	Tønsberg	2024	8	743	214	529
70126	Tønsberg	2024	1	42	7	35
70126	Tønsberg	2024	2	61	13	48
70126	Tønsberg	2024	3	57	7	50
70126	Tønsberg	2024	4	50	7	43
70126	Tønsberg	2024	5	37	7	30
70126	Tønsberg	2024	6	32	4	28
70126	Tønsberg	2024	8	22	2	20
70129	Sandefjord	2024	1	51	23	28
70129	Sandefjord	2024	2	59	13	46
70129	Sandefjord	2024	3	65	8	57
70129	Sandefjord	2024	4	63	15	48
70129	Sandefjord	2024	5	65	16	49
70129	Sandefjord	2024	6	52	7	45
70129	Sandefjord	2024	7	31	5	26
70129	Sandefjord	2024	8	52	8	44
70129	Tønsberg	2024	1	175	85	90
70129	Tønsberg	2024	2	176	39	137
70129	Tønsberg	2024	3	183	24	159
70129	Tønsberg	2024	4	182	36	146
70129	Tønsberg	2024	5	148	27	121
70129	Tønsberg	2024	6	157	33	124
70129	Tønsberg	2024	7	199	40	159
70129	Tønsberg	2024	8	201	44	157
70130	Sandefjord	2024	1	1 417	696	721
70130	Sandefjord	2024	2	1 522	599	923
70130	Sandefjord	2024	3	1 514	528	986
70130	Sandefjord	2024	4	1 551	567	984
70130	Sandefjord	2024	5	1 378	520	858
70130	Sandefjord	2024	6	1 447	529	918
70130	Sandefjord	2024	7	1 572	333	1 239
70130	Sandefjord	2024	8	1 611	504	1 107
70130	Tønsberg	2024	1	1 701	391	1 310
70130	Tønsberg	2024	2	1 798	270	1 528
70130	Tønsberg	2024	3	1 781	260	1 521
70130	Tønsberg	2024	4	1 630	214	1 416
70130	Tønsberg	2024	5	1 157	155	1 002
70130	Tønsberg	2024	6	1 226	170	1 056
70130	Tønsberg	2024	7	1 286	136	1 150
70130	Tønsberg	2024	8	1 379	191	1 188
70134	Sandefjord	2024	1	69	25	44
70134	Sandefjord	2024	2	62	20	42
70134	Sandefjord	2024	3	63	7	56
70134	Sandefjord	2024	4	65	9	56
70134	Sandefjord	2024	5	58	5	53
70134	Sandefjord	2024	6	17	4	13
70134	Sandefjord	2024	8	28	6	22
70135	Sandefjord	2024	1	282	107	175
70135	Sandefjord	2024	2	315	76	239
70135	Sandefjord	2024	3	293	42	251
70135	Sandefjord	2024	4	321	83	238
70135	Sandefjord	2024	5	284	62	222
70135	Sandefjord	2024	6	257	30	227
70135	Sandefjord	2024	7	289	69	220
70135	Sandefjord	2024	8	348	98	250
70138	Sandefjord	2024	1	198	92	106
70138	Sandefjord	2024	2	249	96	153
70138	Sandefjord	2024	3	226	64	162
70138	Sandefjord	2024	4	237	84	153
70138	Sandefjord	2024	5	220	69	151
70138	Sandefjord	2024	6	115	45	70
70138	Sandefjord	2024	7	225	53	172
70138	Sandefjord	2024	8	186	65	121
70139	Sandefjord	2024	1	256	84	172
70139	Sandefjord	2024	2	313	72	241
70139	Sandefjord	2024	3	295	64	231
70139	Sandefjord	2024	4	296	56	240
70139	Sandefjord	2024	5	297	69	228
70139	Sandefjord	2024	6	278	35	243
70139	Sandefjord	2024	7	316	40	276
70139	Sandefjord	2024	8	329	54	275
70150	Sandefjord	2024	1	827	140	687
70150	Sandefjord	2024	2	871	127	744
70150	Sandefjord	2024	3	804	78	726
70150	Sandefjord	2024	4	787	124	663
70150	Sandefjord	2024	5	834	180	654
70150	Sandefjord	2024	6	646	216	430
70150	Sandefjord	2024	7	507	103	404
70150	Sandefjord	2024	8	927	192	735
70161	Sandefjord	2024	1	1 469	720	749
70161	Sandefjord	2024	2	1 610	547	1 063
70161	Sandefjord	2024	3	1 446	401	1 045
70161	Sandefjord	2024	4	1 490	483	1 007
70161	Sandefjord	2024	5	1 431	465	966
70161	Sandefjord	2024	6	1 392	377	1 015
70161	Sandefjord	2024	7	1 292	353	939
70161	Sandefjord	2024	8	1 477	471	1 006
70163	Sandefjord	2024	1	480	174	306
70163	Sandefjord	2024	2	553	116	437
70163	Sandefjord	2024	3	526	79	447
70163	Sandefjord	2024	4	549	80	469
70163	Sandefjord	2024	5	522	105	417
70163	Sandefjord	2024	6	531	89	442
70163	Sandefjord	2024	7	598	78	520
70163	Sandefjord	2024	8	620	99	521
70168	Sandefjord	2024	1	69	28	41
70168	Sandefjord	2024	2	69	17	52
70168	Sandefjord	2024	3	58	9	49
70168	Sandefjord	2024	4	70	13	57
70168	Sandefjord	2024	5	60	16	44
70168	Sandefjord	2024	6	43	7	36
70168	Sandefjord	2024	7	57	12	45
70168	Sandefjord	2024	8	78	30	48
70172	Sandefjord	2024	1	3 612	1 358	2 254
70172	Sandefjord	2024	2	4 214	840	3 374
70172	Sandefjord	2024	3	3 690	775	2 915
70172	Sandefjord	2024	4	3 696	849	2 847
70172	Sandefjord	2024	5	3 526	954	2 572
70172	Sandefjord	2024	6	3 413	780	2 633
70172	Sandefjord	2024	7	3 678	958	2 720
70172	Sandefjord	2024	8	3 431	927	2 504
70173	Sandefjord	2024	1	282	115	167
70173	Sandefjord	2024	2	336	94	242
70173	Sandefjord	2024	3	316	78	238
70173	Sandefjord	2024	4	336	124	212
70173	Sandefjord	2024	5	324	117	207
70173	Sandefjord	2024	6	318	96	222
70173	Sandefjord	2024	7	370	126	244
70173	Sandefjord	2024	8	333	161	172
70206	Larvik	2024	1	100	36	64
70206	Larvik	2024	2	102	38	64
70206	Larvik	2024	3	84	23	61
70206	Larvik	2024	4	97	39	58
70206	Larvik	2024	5	82	31	51
70206	Larvik	2024	6	236	94	142
70206	Larvik	2024	7	546	91	455
70206	Larvik	2024	8	382	44	338
70207	Larvik	2024	1	58	22	36
70207	Larvik	2024	2	49	6	43
70207	Larvik	2024	3	56	4	52
70207	Larvik	2024	4	57	5	52
70207	Larvik	2024	5	47	3	44
70207	Larvik	2024	7	19	2	17
70207	Larvik	2024	8	31	6	25
70208	Larvik	2024	1	1 675	633	1 042
70208	Larvik	2024	2	1 942	619	1 323
70208	Larvik	2024	3	1 828	400	1 428
70208	Larvik	2024	4	1 920	550	1 370
70208	Larvik	2024	5	1 735	499	1 236
70208	Larvik	2024	6	1 767	491	1 276
70208	Larvik	2024	7	1 887	487	1 400
70208	Larvik	2024	8	1 990	510	1 480
70210	Larvik	2024	1	2 087	601	1 486
70210	Larvik	2024	2	2 258	467	1 791
70210	Larvik	2024	3	2 171	346	1 825
70210	Larvik	2024	4	2 285	450	1 835
70210	Larvik	2024	5	1 730	393	1 337
70210	Larvik	2024	6	1 844	426	1 418
70210	Larvik	2024	7	2 415	453	1 962
70210	Larvik	2024	8	2 316	509	1 807
70214	Larvik	2024	1	545	225	320
70214	Larvik	2024	2	510	150	360
70214	Larvik	2024	3	494	89	405
70214	Larvik	2024	4	476	93	383
70214	Larvik	2024	5	419	92	327
70214	Larvik	2024	6	515	67	448
70214	Larvik	2024	7	671	115	556
70214	Larvik	2024	8	645	179	466
70215	Larvik	2024	1	105	26	79
70215	Larvik	2024	2	87	16	71
70215	Larvik	2024	3	90	14	76
70215	Larvik	2024	4	100	18	82
70215	Larvik	2024	5	93	19	74
70215	Larvik	2024	6	86	10	76
70215	Larvik	2024	8	69	35	34
701101	Larvik	2024	1	10	4	6
701101	Larvik	2024	2	7	4	3
701101	Larvik	2024	3	7	1	6
701101	Larvik	2024	4	10	2	8
701101	Larvik	2024	5	8		8
701101	Larvik	2024	6	4		4
701101	Larvik	2024	8	5	1	4
701105	Larvik	2024	1	4		4
701105	Larvik	2024	2	2		2
701105	Larvik	2024	3	2		2
701105	Larvik	2024	4	3		3
701108	Larvik	2024	1	9	3	6
701108	Larvik	2024	2	5		5
701108	Larvik	2024	3	5		5
701108	Larvik	2024	4	6		6
701108	Larvik	2024	5	3		3
701108	Larvik	2024	8	2		2
701109	Larvik	2024	1	1	1	
701109	Larvik	2024	2	1	1	
701109	Larvik	2024	3	2	2	
701109	Larvik	2024	4	1	1	
701112	Sandefjord	2024	1	16	11	5
701112	Sandefjord	2024	2	14	3	11
701112	Sandefjord	2024	3	16	1	15
701112	Sandefjord	2024	4	14	1	13
701112	Sandefjord	2024	5	16	1	15
701112	Sandefjord	2024	6	4	1	3
701112	Sandefjord	2024	8	10	1	9
701116	Larvik	2024	1	17	4	13
701116	Larvik	2024	2	12		12
701116	Larvik	2024	3	9		9
701116	Larvik	2024	4	13		13
701116	Larvik	2024	5	7	2	5
701116	Larvik	2024	6	3		3
701116	Larvik	2024	8	12	2	10
701117	Larvik	2024	1	9	5	4
701117	Larvik	2024	2	7	3	4
701117	Larvik	2024	3	4	1	3
701117	Larvik	2024	4	3	1	2
701117	Larvik	2024	5	2		2
701118	Larvik	2024	1	4		4
701118	Larvik	2024	3	1		1
701118	Larvik	2024	4	1		1
701118	Larvik	2024	5	1		1
701119	Larvik	2024	1	20	8	12
701119	Larvik	2024	2	16	2	14
701119	Larvik	2024	3	14	2	12
701119	Larvik	2024	4	17		17
701119	Larvik	2024	5	11	1	10
701119	Larvik	2024	6	1		1
701119	Larvik	2024	8	11	4	7
701121	Larvik	2024	1	16	8	8
701121	Larvik	2024	2	18	8	10
701121	Larvik	2024	3	17	2	15
701121	Larvik	2024	4	22	2	20
701121	Larvik	2024	5	17	2	15
701121	Larvik	2024	6	4		4
701121	Larvik	2024	8	9	5	4
701121	Sandefjord	2024	1	17		17
701121	Sandefjord	2024	2	15	2	13
701121	Sandefjord	2024	3	18		18
701121	Sandefjord	2024	4	26		26
701121	Sandefjord	2024	5	21	1	20
701121	Sandefjord	2024	6	5		5
701121	Sandefjord	2024	8	10		10
701128	Larvik	2024	1	15	11	4
701128	Larvik	2024	2	14	9	5
701128	Larvik	2024	3	16	7	9
701128	Larvik	2024	4	15	7	8
701128	Larvik	2024	5	16	4	12
701132	Larvik	2024	1	16	6	10
701132	Larvik	2024	2	14	4	10
701132	Larvik	2024	3	16	3	13
701132	Larvik	2024	4	19	4	15
701132	Larvik	2024	5	14		14
701132	Larvik	2024	6	1	1	
701134	Larvik	2024	1	12	7	5
701134	Larvik	2024	2	16	12	4
701134	Larvik	2024	3	13	8	5
701134	Larvik	2024	4	21	7	14
701134	Larvik	2024	5	14	4	10
701134	Larvik	2024	6	4	1	3
701135	Larvik	2024	1	12	6	6
701135	Larvik	2024	2	14	4	10
701135	Larvik	2024	3	15	6	9
701135	Larvik	2024	4	24	9	15
701135	Larvik	2024	5	19	6	13
701135	Larvik	2024	6	8	1	7
701135	Larvik	2024	8	10	2	8
701135	Sandefjord	2024	3	1		1
701135	Sandefjord	2024	4	1	1	
701135	Sandefjord	2024	5	1		1
701135	Sandefjord	2024	6	1		1
701136	Larvik	2024	1	17	11	6
701136	Larvik	2024	2	14	11	3
701136	Larvik	2024	3	13	6	7
701136	Larvik	2024	4	17	11	6
701136	Larvik	2024	5	15	9	6
701136	Larvik	2024	6	2	1	1
701136	Larvik	2024	8	10	5	5
701142	Larvik	2024	1	16	12	4
701142	Larvik	2024	2	15	8	7
701142	Larvik	2024	3	14	2	12
701142	Larvik	2024	4	17	8	9
701142	Larvik	2024	5	18	5	13
701142	Larvik	2024	6	5	1	4
701142	Larvik	2024	8	10	4	6
701143	Larvik	2024	1	8	5	3
701143	Larvik	2024	2	5	2	3
701143	Larvik	2024	3	13	1	12
701143	Larvik	2024	4	16	3	13
701143	Larvik	2024	5	9	1	8
701143	Larvik	2024	6	1		1
701144	Larvik	2024	1	17	5	12
701144	Larvik	2024	2	13	1	12
701144	Larvik	2024	3	12		12
701144	Larvik	2024	4	15		15
701144	Larvik	2024	5	14	1	13
701144	Larvik	2024	6	3		3
701145	Sandefjord	2024	1	17	8	9
701145	Sandefjord	2024	2	16	5	11
701145	Sandefjord	2024	3	17	6	11
701145	Sandefjord	2024	4	22	4	18
701145	Sandefjord	2024	5	19	6	13
701145	Sandefjord	2024	6	5		5
701146	Larvik	2024	1	15	5	10
701146	Larvik	2024	2	16	3	13
701146	Larvik	2024	3	11	1	10
701146	Larvik	2024	4	20	4	16
701146	Larvik	2024	5	14	4	10
701146	Larvik	2024	6	4		4
701146	Sandefjord	2024	1	18	4	14
701146	Sandefjord	2024	2	15	4	11
701146	Sandefjord	2024	3	18	1	17
701146	Sandefjord	2024	4	20	2	18
701146	Sandefjord	2024	5	16	2	14
701146	Sandefjord	2024	6	5		5
701147	Sandefjord	2024	1	12	8	4
701147	Sandefjord	2024	2	10	3	7
701147	Sandefjord	2024	3	9	2	7
701147	Sandefjord	2024	4	15	3	12
701147	Sandefjord	2024	5	13		13
701147	Sandefjord	2024	6	3	1	2
701147	Sandefjord	2024	8	8		8
701148	Sandefjord	2024	1	7	1	6
701148	Sandefjord	2024	2	7	1	6
701148	Sandefjord	2024	3	14		14
701148	Sandefjord	2024	4	12	2	10
701148	Sandefjord	2024	5	11	3	8
701148	Sandefjord	2024	6	1		1
701148	Sandefjord	2024	8	10		10
701150	Sandefjord	2024	1	15	2	13
701150	Sandefjord	2024	2	16	1	15
701150	Sandefjord	2024	3	16		16
701150	Sandefjord	2024	4	24		24
701150	Sandefjord	2024	5	19		19
701150	Sandefjord	2024	6	11	1	10
701150	Tønsberg	2024	4	2		2
701151	Sandefjord	2024	1	18	11	7
701151	Sandefjord	2024	2	18	3	15
701151	Sandefjord	2024	3	19	3	16
701151	Sandefjord	2024	4	19		19
701151	Sandefjord	2024	5	20	1	19
701151	Sandefjord	2024	6	10		10
701151	Tønsberg	2024	1	16		16
701151	Tønsberg	2024	2	21		21
701151	Tønsberg	2024	3	13		13
701151	Tønsberg	2024	4	20		20
701151	Tønsberg	2024	5	12		12
701151	Tønsberg	2024	6	9	1	8
701152	Tønsberg	2024	2	1	1	
701152	Tønsberg	2024	3	1		1
701152	Tønsberg	2024	4	3	2	1
701152	Tønsberg	2024	5	1		1
701152	Tønsberg	2024	6	1		1
701153	Horten	2024	1	15	10	5
701153	Horten	2024	2	10	5	5
701153	Horten	2024	3	18	4	14
701153	Horten	2024	4	20	5	15
701153	Horten	2024	5	15	8	7
701153	Horten	2024	6	9	5	4
701154	Tønsberg	2024	1	1	1	
701154	Tønsberg	2024	4	2	2	
701154	Tønsberg	2024	5	5	3	2
701154	Tønsberg	2024	6	2	1	1
701155	Sandefjord	2024	1	13	10	3
701155	Sandefjord	2024	2	14	7	7
701155	Sandefjord	2024	3	12	3	9
701155	Sandefjord	2024	4	17	9	8
701155	Sandefjord	2024	5	12	6	6
701155	Sandefjord	2024	6	8	6	2
701155	Tønsberg	2024	1	27	23	4
701155	Tønsberg	2024	2	36	18	18
701155	Tønsberg	2024	3	25	7	18
701155	Tønsberg	2024	4	36	31	5
701155	Tønsberg	2024	5	27	24	3
701155	Tønsberg	2024	6	19	16	3
701156	Tønsberg	2024	1	13	7	6
701156	Tønsberg	2024	2	14	1	13
701156	Tønsberg	2024	3	12	2	10
701156	Tønsberg	2024	4	13		13
701156	Tønsberg	2024	5	15	5	10
701156	Tønsberg	2024	6	5		5
701157	Tønsberg	2024	1	9	8	1
701157	Tønsberg	2024	2	14	11	3
701157	Tønsberg	2024	3	15	11	4
701157	Tønsberg	2024	4	21	14	7
701157	Tønsberg	2024	5	15	11	4
701157	Tønsberg	2024	6	4	3	1
701159	Sandefjord	2024	1	21	2	19
701159	Sandefjord	2024	2	17	2	15
701159	Sandefjord	2024	3	18		18
701159	Sandefjord	2024	4	11	1	10
701159	Sandefjord	2024	5	22		22
701159	Sandefjord	2024	6	6		6
701159	Tønsberg	2024	1	29	21	8
701159	Tønsberg	2024	2	30	4	26
701159	Tønsberg	2024	3	30	6	24
701159	Tønsberg	2024	4	41	6	35
701159	Tønsberg	2024	5	32		32
701159	Tønsberg	2024	6	18	3	15
701160	Tønsberg	2024	1	16	2	14
701160	Tønsberg	2024	2	16	1	15
701160	Tønsberg	2024	3	13		13
701160	Tønsberg	2024	4	17		17
701160	Tønsberg	2024	5	15	1	14
701160	Tønsberg	2024	6	7		7
701161	Sandefjord	2024	1	14	9	5
701161	Sandefjord	2024	2	20	2	18
701161	Sandefjord	2024	3	18	1	17
701161	Sandefjord	2024	4	17		17
701161	Sandefjord	2024	5	12	1	11
701161	Sandefjord	2024	6	4		4
701161	Tønsberg	2024	1	15	15	
701161	Tønsberg	2024	2	21	18	3
701161	Tønsberg	2024	3	23	11	12
701161	Tønsberg	2024	4	20	10	10
701161	Tønsberg	2024	5	10	6	4
701161	Tønsberg	2024	6	6	1	5
701169	Horten	2024	1	5		5
701169	Horten	2024	2	3		3
701169	Horten	2024	3	3		3
701169	Horten	2024	4	7		7
701169	Horten	2024	5	4		4
701169	Horten	2024	6	2		2
701170	Horten	2024	1	16	2	14
701170	Horten	2024	2	16	1	15
701170	Horten	2024	3	13		13
701170	Horten	2024	4	13		13
701170	Horten	2024	5	11	1	10
701170	Horten	2024	6	3		3
701170	Tønsberg	2024	5	1		1
701171	Tønsberg	2024	1	23	16	7
701171	Tønsberg	2024	2	16	6	10
701171	Tønsberg	2024	3	17	2	15
701171	Tønsberg	2024	4	12	1	11
701171	Tønsberg	2024	5	9		9
701171	Tønsberg	2024	6	5	1	4
701172	Horten	2024	1	15	11	4
701172	Horten	2024	2	14	7	7
701172	Horten	2024	3	10	2	8
701172	Horten	2024	4	10	2	8
701172	Horten	2024	5	6		6
701172	Horten	2024	6	2		2
701173	Horten	2024	1	15	4	11
701173	Horten	2024	2	14		14
701173	Horten	2024	3	11		11
701173	Horten	2024	4	21		21
701173	Horten	2024	5	21	1	20
701173	Horten	2024	6	2	2	
701174	Horten	2024	1	23	11	12
701174	Horten	2024	2	20	7	13
701174	Horten	2024	3	25	6	19
701174	Horten	2024	4	23	2	21
701174	Horten	2024	5	23	4	19
701174	Horten	2024	6	5	1	4
701179	Horten	2024	1	11	10	1
701179	Horten	2024	2	10	9	1
701179	Horten	2024	3	17	13	4
701179	Horten	2024	4	24	18	6
701179	Horten	2024	5	18	12	6
701179	Horten	2024	6	3	3	
701179	Tønsberg	2024	1	20	10	10
701179	Tønsberg	2024	2	21	5	16
701179	Tønsberg	2024	3	26	3	23
701179	Tønsberg	2024	4	38	7	31
701179	Tønsberg	2024	5	34	5	29
701179	Tønsberg	2024	6	5		5
701180	Tønsberg	2024	1	10	2	8
701180	Tønsberg	2024	2	14	2	12
701180	Tønsberg	2024	3	14	2	12
701180	Tønsberg	2024	4	17	1	16
701180	Tønsberg	2024	5	13	1	12
701180	Tønsberg	2024	6	3		3
701181	Horten	2024	1	17	8	9
701181	Horten	2024	2	12	1	11
701181	Horten	2024	3	15	3	12
701181	Horten	2024	4	19	1	18
701181	Horten	2024	5	12	1	11
701181	Horten	2024	6	2		2
701182	Horten	2024	1	18	3	15
701182	Horten	2024	2	16		16
701182	Horten	2024	3	16	3	13
701182	Horten	2024	4	22	1	21
701182	Horten	2024	5	20		20
701182	Horten	2024	6	4	1	3
701182	Tønsberg	2024	1	15	15	
701182	Tønsberg	2024	2	10	8	2
701182	Tønsberg	2024	3	19	1	18
701182	Tønsberg	2024	4	20	6	14
701182	Tønsberg	2024	5	20	7	13
701182	Tønsberg	2024	6	4		4
701183	Tønsberg	2024	1	11	11	
701183	Tønsberg	2024	2	10	8	2
701183	Tønsberg	2024	3	14	3	11
701183	Tønsberg	2024	4	17	5	12
701183	Tønsberg	2024	5	19	7	12
701183	Tønsberg	2024	6	3		3
701184	Tønsberg	2024	3	2		2
701184	Tønsberg	2024	4	1		1
701184	Tønsberg	2024	6	1	1	
701185	Tønsberg	2024	1	4	3	1
701185	Tønsberg	2024	2	3	1	2
701185	Tønsberg	2024	3	2		2
701185	Tønsberg	2024	4	3	1	2
701185	Tønsberg	2024	5	1		1
701188	Horten	2024	1	11	10	1
701188	Horten	2024	2	14	11	3
701188	Horten	2024	3	18	14	4
701188	Horten	2024	4	19	14	5
701188	Horten	2024	5	18	10	8
701188	Horten	2024	6	2	2	
701189	Horten	2024	1	7	3	4
701189	Horten	2024	2	6	3	3
701189	Horten	2024	3	2		2
701189	Horten	2024	4	3		3
701189	Horten	2024	5	3		3
701191	Horten	2024	1	33	16	17
701191	Horten	2024	2	32	14	18
701191	Horten	2024	3	28	12	16
701191	Horten	2024	4	34	11	23
701191	Horten	2024	5	27	12	15
701191	Horten	2024	6	2		2
701191	Tønsberg	2024	1	1	1	
701192	Horten	2024	1	3	1	2
701192	Horten	2024	2	5		5
701192	Horten	2024	3	5		5
701192	Horten	2024	4	6	1	5
701192	Horten	2024	5	8		8
