Knr,Kommunenavn,Tid,Gruppe,Forbruk (kWh),Antall målere
3901.0,Horten,2024-01-01 03:00:00+01:00,Husholdninger,33477.547,13837.0
3901.0,Horten,2024-01-01 04:00:00+01:00,Husholdninger,33101.094,13837.0
3901.0,Horten,2024-01-01 05:00:00+01:00,Husholdninger,33222.375,13837.0
3901.0,Horten,2024-01-01 06:00:00+01:00,Husholdninger,33245.633,13837.0
3901.0,Horten,2024-01-01 07:00:00+01:00,Husholdninger,33507.152,13837.0
3901.0,Horten,2024-01-01 08:00:00+01:00,Husholdninger,34167.777,13837.0
3901.0,Horten,2024-01-01 09:00:00+01:00,Husholdninger,35415.324,13837.0
3901.0,Horten,2024-01-01 10:00:00+01:00,Husholdninger,37099.242,13837.0
3901.0,Horten,2024-01-01 11:00:00+01:00,Husholdninger,38080.992,13837.0
3901.0,Horten,2024-01-01 12:00:00+01:00,Husholdninger,38733.523,13837.0
3901.0,Horten,2024-01-01 13:00:00+01:00,Husholdninger,39106.92,13837.0
3901.0,Horten,2024-01-01 14:00:00+01:00,Husholdninger,39660.895,13837.0
3901.0,Horten,2024-01-01 15:00:00+01:00,Husholdninger,40498.297,13837.0
3901.0,Horten,2024-01-01 16:00:00+01:00,Husholdninger,41804.094,13837.0
3901.0,Horten,2024-01-01 17:00:00+01:00,Husholdninger,42194.027,13837.0
3901.0,Horten,2024-01-01 18:00:00+01:00,Husholdninger,41972.957,13837.0
3901.0,Horten,2024-01-01 19:00:00+01:00,Husholdninger,41563.168,13837.0
3901.0,Horten,2024-01-01 20:00:00+01:00,Husholdninger,40946.887,13837.0
3901.0,Horten,2024-01-01 21:00:00+01:00,Husholdninger,40193.94,13837.0
3901.0,Horten,2024-01-01 22:00:00+01:00,Husholdninger,39220.516,13837.0
3901.0,Horten,2024-01-01 23:00:00+01:00,Husholdninger,37777.74,13837.0
3903.0,Holmestrand,2024-01-01 00:00:00+01:00,Næring (unntatt industri),11857.924,1111.0
3903.0,Holmestrand,2024-01-01 01:00:00+01:00,Næring (unntatt industri),12150.34,1111.0
3903.0,Holmestrand,2024-01-01 02:00:00+01:00,Næring (unntatt industri),12195.771,1111.0
3903.0,Holmestrand,2024-01-01 03:00:00+01:00,Næring (unntatt industri),11864.04,1111.0
3903.0,Holmestrand,2024-01-01 04:00:00+01:00,Næring (unntatt industri),11512.014,1111.0
3903.0,Holmestrand,2024-01-01 05:00:00+01:00,Næring (unntatt industri),11900.392,1111.0
3903.0,Holmestrand,2024-01-01 06:00:00+01:00,Næring (unntatt industri),12950.773,1111.0
3903.0,Holmestrand,2024-01-01 07:00:00+01:00,Næring (unntatt industri),13697.557,1111.0
3903.0,Holmestrand,2024-01-01 08:00:00+01:00,Næring (unntatt industri),14062.988,1111.0
3903.0,Holmestrand,2024-01-01 09:00:00+01:00,Næring (unntatt industri),13657.756,1111.0
3903.0,Holmestrand,2024-01-01 10:00:00+01:00,Næring (unntatt industri),13986.981,1111.0
3903.0,Holmestrand,2024-01-01 11:00:00+01:00,Næring (unntatt industri),14324.024,1111.0
3903.0,Holmestrand,2024-01-01 12:00:00+01:00,Næring (unntatt industri),15041.87,1111.0
3903.0,Holmestrand,2024-01-01 13:00:00+01:00,Næring (unntatt industri),15189.274,1111.0
3903.0,Holmestrand,2024-01-01 14:00:00+01:00,Næring (unntatt industri),14945.844,1111.0
3903.0,Holmestrand,2024-01-01 15:00:00+01:00,Næring (unntatt industri),15403.477,1111.0
3903.0,Holmestrand,2024-01-01 16:00:00+01:00,Næring (unntatt industri),15239.795,1111.0
3903.0,Holmestrand,2024-01-01 17:00:00+01:00,Næring (unntatt industri),14884.511,1111.0
3903.0,Holmestrand,2024-01-01 18:00:00+01:00,Næring (unntatt industri),14505.134,1111.0
3903.0,Holmestrand,2024-01-01 19:00:00+01:00,Næring (unntatt industri),13725.181,1111.0
3903.0,Holmestrand,2024-01-01 20:00:00+01:00,Næring (unntatt industri),13473.166,1111.0
3903.0,Holmestrand,2024-01-01 21:00:00+01:00,Næring (unntatt industri),13110.689,1111.0
3903.0,Holmestrand,2024-01-01 22:00:00+01:00,Næring (unntatt industri),12601.464,1111.0
3903.0,Holmestrand,2024-01-01 23:00:00+01:00,Næring (unntatt industri),12014.586,1111.0
3903.0,Holmestrand,2024-01-01 00:00:00+01:00,Industri,10261.117,329.0
3903.0,Holmestrand,2024-01-01 01:00:00+01:00,Industri,10389.908,329.0
3903.0,Holmestrand,2024-01-01 02:00:00+01:00,Industri,10495.005,329.0
3903.0,Holmestrand,2024-01-01 03:00:00+01:00,Industri,10413.522,329.0
3903.0,Holmestrand,2024-01-01 04:00:00+01:00,Industri,10387.212,329.0
3903.0,Holmestrand,2024-01-01 05:00:00+01:00,Industri,10663.814,329.0
3903.0,Holmestrand,2024-01-01 06:00:00+01:00,Industri,10766.405,329.0
3903.0,Holmestrand,2024-01-01 07:00:00+01:00,Industri,10733.519,329.0
3903.0,Holmestrand,2024-01-01 08:00:00+01:00,Industri,10674.928,329.0
3903.0,Holmestrand,2024-01-01 09:00:00+01:00,Industri,10672.978,329.0
3903.0,Holmestrand,2024-01-01 10:00:00+01:00,Industri,10634.534,329.0
3903.0,Holmestrand,2024-01-01 11:00:00+01:00,Industri,10753.78,329.0
3903.0,Holmestrand,2024-01-01 12:00:00+01:00,Industri,10817.041,329.0
3903.0,Holmestrand,2024-01-01 13:00:00+01:00,Industri,11104.989,329.0
3903.0,Holmestrand,2024-01-01 14:00:00+01:00,Industri,11087.457,329.0
3903.0,Holmestrand,2024-01-01 15:00:00+01:00,Industri,11003.079,329.0
3903.0,Holmestrand,2024-01-01 16:00:00+01:00,Industri,11311.856,329.0
3903.0,Holmestrand,2024-01-01 17:00:00+01:00,Industri,11482.566,329.0
3903.0,Holmestrand,2024-01-01 18:00:00+01:00,Industri,11515.007,329.0
3903.0,Holmestrand,2024-01-01 19:00:00+01:00,Industri,11726.544,329.0
3903.0,Holmestrand,2024-01-01 20:00:00+01:00,Industri,10778.67,329.0
3903.0,Holmestrand,2024-01-01 21:00:00+01:00,Industri,10626.138,329.0
3903.0,Holmestrand,2024-01-01 22:00:00+01:00,Industri,10682.026,329.0
3903.0,Holmestrand,2024-01-01 23:00:00+01:00,Industri,10448.733,329.0
3903.0,Holmestrand,2024-01-01 00:00:00+01:00,Husholdninger,33937.082,13752.0
3903.0,Holmestrand,2024-01-01 01:00:00+01:00,Husholdninger,34050.027,13752.0
3903.0,Holmestrand,2024-01-01 02:00:00+01:00,Husholdninger,33680.76,13752.0
3903.0,Holmestrand,2024-01-01 03:00:00+01:00,Husholdninger,33230.492,13752.0
3903.0,Holmestrand,2024-01-01 04:00:00+01:00,Husholdninger,32821.81,13752.0
3903.0,Holmestrand,2024-01-01 05:00:00+01:00,Husholdninger,32807.727,13752.0
3903.0,Holmestrand,2024-01-01 06:00:00+01:00,Husholdninger,33031.082,13752.0
3903.0,Holmestrand,2024-01-01 07:00:00+01:00,Husholdninger,33306.812,13752.0
3903.0,Holmestrand,2024-01-01 08:00:00+01:00,Husholdninger,33767.023,13752.0
3903.0,Holmestrand,2024-01-01 09:00:00+01:00,Husholdninger,35232.934,13752.0
3903.0,Holmestrand,2024-01-01 10:00:00+01:00,Husholdninger,36494.49,13752.0
3903.0,Holmestrand,2024-01-01 11:00:00+01:00,Husholdninger,37350.207,13752.0
3903.0,Holmestrand,2024-01-01 12:00:00+01:00,Husholdninger,37633.258,13752.0
3903.0,Holmestrand,2024-01-01 13:00:00+01:00,Husholdninger,37991.426,13752.0
3903.0,Holmestrand,2024-01-01 14:00:00+01:00,Husholdninger,38566.41,13752.0
3903.0,Holmestrand,2024-01-01 15:00:00+01:00,Husholdninger,39597.73,13752.0
3903.0,Holmestrand,2024-01-01 16:00:00+01:00,Husholdninger,40908.094,13752.0
3903.0,Holmestrand,2024-01-01 17:00:00+01:00,Husholdninger,41126.082,13752.0
3903.0,Holmestrand,2024-01-01 18:00:00+01:00,Husholdninger,41077.234,13752.0
3903.0,Holmestrand,2024-01-01 19:00:00+01:00,Husholdninger,40643.914,13752.0
3903.0,Holmestrand,2024-01-01 20:00:00+01:00,Husholdninger,39948.3,13752.0
3903.0,Holmestrand,2024-01-01 21:00:00+01:00,Husholdninger,39109.164,13752.0
3903.0,Holmestrand,2024-01-01 22:00:00+01:00,Husholdninger,38478.426,13752.0
3903.0,Holmestrand,2024-01-01 23:00:00+01:00,Husholdninger,37076.215,13752.0
3905.0,Tønsberg,2024-01-01 00:00:00+01:00,Næring (unntatt industri),32545.89,2606.0
3905.0,Tønsberg,2024-01-01 01:00:00+01:00,Næring (unntatt industri),32083.844,2606.0
3905.0,Tønsberg,2024-01-01 02:00:00+01:00,Næring (unntatt industri),31924.607,2606.0
3905.0,Tønsberg,2024-01-01 03:00:00+01:00,Næring (unntatt industri),31690.97,2606.0
3905.0,Tønsberg,2024-01-01 04:00:00+01:00,Næring (unntatt industri),32294.71,2606.0
3905.0,Tønsberg,2024-01-01 05:00:00+01:00,Næring (unntatt industri),34098.914,2606.0
3905.0,Tønsberg,2024-01-01 06:00:00+01:00,Næring (unntatt industri),37219.383,2606.0
3905.0,Tønsberg,2024-01-01 07:00:00+01:00,Næring (unntatt industri),40057.39,2606.0
3905.0,Tønsberg,2024-01-01 08:00:00+01:00,Næring (unntatt industri),40882.03,2606.0
3905.0,Tønsberg,2024-01-01 09:00:00+01:00,Næring (unntatt industri),39708.742,2606.0
3905.0,Tønsberg,2024-01-01 10:00:00+01:00,Næring (unntatt industri),39554.535,2606.0
3905.0,Tønsberg,2024-01-01 11:00:00+01:00,Næring (unntatt industri),39855.504,2606.0
3905.0,Tønsberg,2024-01-01 12:00:00+01:00,Næring (unntatt industri),40070.863,2606.0
3905.0,Tønsberg,2024-01-01 13:00:00+01:00,Næring (unntatt industri),40027.793,2606.0
3905.0,Tønsberg,2024-01-01 14:00:00+01:00,Næring (unntatt industri),40222.113,2606.0
3905.0,Tønsberg,2024-01-01 15:00:00+01:00,Næring (unntatt industri),40123.656,2606.0
3905.0,Tønsberg,2024-01-01 16:00:00+01:00,Næring (unntatt industri),40333.617,2606.0
3905.0,Tønsberg,2024-01-01 17:00:00+01:00,Næring (unntatt industri),38942.16,2606.0
3905.0,Tønsberg,2024-01-01 18:00:00+01:00,Næring (unntatt industri),37638.12,2606.0
3905.0,Tønsberg,2024-01-01 19:00:00+01:00,Næring (unntatt industri),36666.156,2606.0
3905.0,Tønsberg,2024-01-01 20:00:00+01:00,Næring (unntatt industri),35505.934,2606.0
3905.0,Tønsberg,2024-01-01 21:00:00+01:00,Næring (unntatt industri),34698.453,2606.0
3905.0,Tønsberg,2024-01-01 22:00:00+01:00,Næring (unntatt industri),33422.285,2606.0
3905.0,Tønsberg,2024-01-01 23:00:00+01:00,Næring (unntatt industri),32502.91,2606.0
3905.0,Tønsberg,2024-01-01 00:00:00+01:00,Industri,12016.114,852.0
3905.0,Tønsberg,2024-01-01 01:00:00+01:00,Industri,12341.748,852.0
3905.0,Tønsberg,2024-01-01 02:00:00+01:00,Industri,12291.37,852.0
3905.0,Tønsberg,2024-01-01 03:00:00+01:00,Industri,12054.035,852.0
3905.0,Tønsberg,2024-01-01 04:00:00+01:00,Industri,12216.727,852.0
3905.0,Tønsberg,2024-01-01 05:00:00+01:00,Industri,12436.511,852.0
3905.0,Tønsberg,2024-01-01 06:00:00+01:00,Industri,12732.336,852.0
3905.0,Tønsberg,2024-01-01 07:00:00+01:00,Industri,13476.204,852.0
3905.0,Tønsberg,2024-01-01 08:00:00+01:00,Industri,13821.096,852.0
3905.0,Tønsberg,2024-01-01 09:00:00+01:00,Industri,13568.146,852.0
3905.0,Tønsberg,2024-01-01 10:00:00+01:00,Industri,13642.81,852.0
3905.0,Tønsberg,2024-01-01 11:00:00+01:00,Industri,13846.065,852.0
3905.0,Tønsberg,2024-01-01 12:00:00+01:00,Industri,13754.823,852.0
3905.0,Tønsberg,2024-01-01 13:00:00+01:00,Industri,14112.686,852.0
3905.0,Tønsberg,2024-01-01 14:00:00+01:00,Industri,14079.038,852.0
3905.0,Tønsberg,2024-01-01 15:00:00+01:00,Industri,13975.235,852.0
3905.0,Tønsberg,2024-01-01 16:00:00+01:00,Industri,13813.487,852.0
3905.0,Tønsberg,2024-01-01 17:00:00+01:00,Industri,13230.034,852.0
3905.0,Tønsberg,2024-01-01 18:00:00+01:00,Industri,13017.922,852.0
3905.0,Tønsberg,2024-01-01 19:00:00+01:00,Industri,12829.464,852.0
3905.0,Tønsberg,2024-01-01 20:00:00+01:00,Industri,12733.524,852.0
3905.0,Tønsberg,2024-01-01 21:00:00+01:00,Industri,12444.605,852.0
3905.0,Tønsberg,2024-01-01 22:00:00+01:00,Industri,12357.195,852.0
3905.0,Tønsberg,2024-01-01 23:00:00+01:00,Industri,12076.83,852.0
3905.0,Tønsberg,2024-01-01 00:00:00+01:00,Husholdninger,65861.195,27505.0
3905.0,Tønsberg,2024-01-01 01:00:00+01:00,Husholdninger,66290.0,27505.0
3905.0,Tønsberg,2024-01-01 02:00:00+01:00,Husholdninger,66021.91,27505.0
3905.0,Tønsberg,2024-01-01 03:00:00+01:00,Husholdninger,64819.58,27505.0
3905.0,Tønsberg,2024-01-01 04:00:00+01:00,Husholdninger,64035.266,27505.0
3905.0,Tønsberg,2024-01-01 05:00:00+01:00,Husholdninger,63873.797,27505.0
3905.0,Tønsberg,2024-01-01 06:00:00+01:00,Husholdninger,63822.69,27505.0
3905.0,Tønsberg,2024-01-01 07:00:00+01:00,Husholdninger,64441.54,27505.0
3905.0,Tønsberg,2024-01-01 08:00:00+01:00,Husholdninger,65459.28,27505.0
3905.0,Tønsberg,2024-01-01 09:00:00+01:00,Husholdninger,67931.234,27505.0
3905.0,Tønsberg,2024-01-01 10:00:00+01:00,Husholdninger,70855.44,27505.0
3905.0,Tønsberg,2024-01-01 11:00:00+01:00,Husholdninger,72833.016,27505.0
3905.0,Tønsberg,2024-01-01 12:00:00+01:00,Husholdninger,73684.19,27505.0
3905.0,Tønsberg,2024-01-01 13:00:00+01:00,Husholdninger,74577.375,27505.0
3905.0,Tønsberg,2024-01-01 14:00:00+01:00,Husholdninger,76049.8,27505.0
3905.0,Tønsberg,2024-01-01 15:00:00+01:00,Husholdninger,78369.67,27505.0
3905.0,Tønsberg,2024-01-01 16:00:00+01:00,Husholdninger,80975.16,27505.0
3905.0,Tønsberg,2024-01-01 17:00:00+01:00,Husholdninger,81833.57,27505.0
3905.0,Tønsberg,2024-01-01 18:00:00+01:00,Husholdninger,82018.26,27505.0
3905.0,Tønsberg,2024-01-01 19:00:00+01:00,Husholdninger,81010.32,27505.0
3905.0,Tønsberg,2024-01-01 20:00:00+01:00,Husholdninger,79712.49,27505.0
3905.0,Tønsberg,2024-01-01 21:00:00+01:00,Husholdninger,78103.27,27505.0
3905.0,Tønsberg,2024-01-01 22:00:00+01:00,Husholdninger,76239.89,27505.0
3905.0,Tønsberg,2024-01-01 23:00:00+01:00,Husholdninger,73198.49,27505.0
3907.0,Sandefjord,2024-01-01 00:00:00+01:00,Næring (unntatt industri),34565.34,2798.0
3907.0,Sandefjord,2024-01-01 01:00:00+01:00,Næring (unntatt industri),34091.7,2798.0
3907.0,Sandefjord,2024-01-01 02:00:00+01:00,Næring (unntatt industri),33237.242,2798.0
3907.0,Sandefjord,2024-01-01 03:00:00+01:00,Næring (unntatt industri),32715.363,2798.0
3907.0,Sandefjord,2024-01-01 04:00:00+01:00,Næring (unntatt industri),32766.355,2798.0
3907.0,Sandefjord,2024-01-01 05:00:00+01:00,Næring (unntatt industri),34296.77,2798.0
3907.0,Sandefjord,2024-01-01 06:00:00+01:00,Næring (unntatt industri),37588.848,2798.0
3907.0,Sandefjord,2024-01-01 07:00:00+01:00,Næring (unntatt industri),40241.05,2798.0
3907.0,Sandefjord,2024-01-01 08:00:00+01:00,Næring (unntatt industri),41898.594,2798.0
3907.0,Sandefjord,2024-01-01 09:00:00+01:00,Næring (unntatt industri),41683.863,2798.0
3907.0,Sandefjord,2024-01-01 10:00:00+01:00,Næring (unntatt industri),41948.543,2798.0
3907.0,Sandefjord,2024-01-01 11:00:00+01:00,Næring (unntatt industri),42246.504,2798.0
3907.0,Sandefjord,2024-01-01 12:00:00+01:00,Næring (unntatt industri),42234.12,2798.0
3907.0,Sandefjord,2024-01-01 13:00:00+01:00,Næring (unntatt industri),42460.05,2798.0
3907.0,Sandefjord,2024-01-01 14:00:00+01:00,Næring (unntatt industri),42705.43,2798.0
3907.0,Sandefjord,2024-01-01 15:00:00+01:00,Næring (unntatt industri),42633.426,2798.0
3907.0,Sandefjord,2024-01-01 16:00:00+01:00,Næring (unntatt industri),43121.188,2798.0
3907.0,Sandefjord,2024-01-01 17:00:00+01:00,Næring (unntatt industri),38698.66,2798.0
3907.0,Sandefjord,2024-01-01 18:00:00+01:00,Næring (unntatt industri),36808.254,2798.0
3907.0,Sandefjord,2024-01-01 19:00:00+01:00,Næring (unntatt industri),35373.363,2798.0
3907.0,Sandefjord,2024-01-01 20:00:00+01:00,Næring (unntatt industri),34262.016,2798.0
3907.0,Sandefjord,2024-01-01 21:00:00+01:00,Næring (unntatt industri),33326.86,2798.0
3907.0,Sandefjord,2024-01-01 22:00:00+01:00,Næring (unntatt industri),32614.12,2798.0
3907.0,Sandefjord,2024-01-01 23:00:00+01:00,Næring (unntatt industri),32520.94,2798.0
3907.0,Sandefjord,2024-01-01 00:00:00+01:00,Industri,13548.317,627.0
3907.0,Sandefjord,2024-01-01 01:00:00+01:00,Industri,13883.232,627.0
3907.0,Sandefjord,2024-01-01 02:00:00+01:00,Industri,14119.272,627.0
3907.0,Sandefjord,2024-01-01 03:00:00+01:00,Industri,14217.462,627.0
3907.0,Sandefjord,2024-01-01 04:00:00+01:00,Industri,14720.391,627.0
3907.0,Sandefjord,2024-01-01 05:00:00+01:00,Industri,15801.241,627.0
3907.0,Sandefjord,2024-01-01 06:00:00+01:00,Industri,16610.375,627.0
3907.0,Sandefjord,2024-01-01 07:00:00+01:00,Industri,17098.023,627.0
3907.0,Sandefjord,2024-01-01 08:00:00+01:00,Industri,17119.75,627.0
3907.0,Sandefjord,2024-01-01 09:00:00+01:00,Industri,17099.4,627.0
3907.0,Sandefjord,2024-01-01 10:00:00+01:00,Industri,16852.062,627.0
3907.0,Sandefjord,2024-01-01 11:00:00+01:00,Industri,17279.404,627.0
3907.0,Sandefjord,2024-01-01 12:00:00+01:00,Industri,16736.076,627.0
3907.0,Sandefjord,2024-01-01 13:00:00+01:00,Industri,17087.166,627.0
3907.0,Sandefjord,2024-01-01 14:00:00+01:00,Industri,17371.807,627.0
3907.0,Sandefjord,2024-01-01 15:00:00+01:00,Industri,17605.691,627.0
3907.0,Sandefjord,2024-01-01 16:00:00+01:00,Industri,17030.08,627.0
3907.0,Sandefjord,2024-01-01 17:00:00+01:00,Industri,16147.821,627.0
3907.0,Sandefjord,2024-01-01 18:00:00+01:00,Industri,15520.115,627.0
3907.0,Sandefjord,2024-01-01 19:00:00+01:00,Industri,15884.294,627.0
3907.0,Sandefjord,2024-01-01 20:00:00+01:00,Industri,15208.948,627.0
3907.0,Sandefjord,2024-01-01 21:00:00+01:00,Industri,14673.403,627.0
3907.0,Sandefjord,2024-01-01 22:00:00+01:00,Industri,14982.076,627.0
3907.0,Sandefjord,2024-01-01 23:00:00+01:00,Industri,15226.467,627.0
3907.0,Sandefjord,2024-01-01 00:00:00+01:00,Husholdninger,81050.67,32471.0
3907.0,Sandefjord,2024-01-01 01:00:00+01:00,Husholdninger,81679.86,32471.0
3907.0,Sandefjord,2024-01-01 02:00:00+01:00,Husholdninger,81088.67,32471.0
3907.0,Sandefjord,2024-01-01 03:00:00+01:00,Husholdninger,79871.8,32471.0
3907.0,Sandefjord,2024-01-01 04:00:00+01:00,Husholdninger,78748.71,32471.0
3907.0,Sandefjord,2024-01-01 05:00:00+01:00,Husholdninger,78762.164,32471.0
3907.0,Sandefjord,2024-01-01 06:00:00+01:00,Husholdninger,79082.4,32471.0
3907.0,Sandefjord,2024-01-01 07:00:00+01:00,Husholdninger,80163.16,32471.0
3907.0,Sandefjord,2024-01-01 08:00:00+01:00,Husholdninger,81168.22,32471.0
3907.0,Sandefjord,2024-01-01 09:00:00+01:00,Husholdninger,84278.79,32471.0
3907.0,Sandefjord,2024-01-01 10:00:00+01:00,Husholdninger,87668.52,32471.0
3907.0,Sandefjord,2024-01-01 11:00:00+01:00,Husholdninger,89634.31,32471.0
3907.0,Sandefjord,2024-01-01 12:00:00+01:00,Husholdninger,91610.82,32471.0
3907.0,Sandefjord,2024-01-01 13:00:00+01:00,Husholdninger,92932.766,32471.0
3907.0,Sandefjord,2024-01-01 14:00:00+01:00,Husholdninger,94210.016,32471.0
3907.0,Sandefjord,2024-01-01 15:00:00+01:00,Husholdninger,96307.695,32471.0
3907.0,Sandefjord,2024-01-01 16:00:00+01:00,Husholdninger,99026.26,32471.0
3907.0,Sandefjord,2024-01-01 17:00:00+01:00,Husholdninger,99643.76,32471.0
3907.0,Sandefjord,2024-01-01 18:00:00+01:00,Husholdninger,99639.83,32471.0
3907.0,Sandefjord,2024-01-01 19:00:00+01:00,Husholdninger,98602.68,32471.0
3907.0,Sandefjord,2024-01-01 20:00:00+01:00,Husholdninger,96954.98,32471.0
3907.0,Sandefjord,2024-01-01 21:00:00+01:00,Husholdninger,95196.516,32471.0
3907.0,Sandefjord,2024-01-01 22:00:00+01:00,Husholdninger,92906.79,32471.0
3907.0,Sandefjord,2024-01-01 23:00:00+01:00,Husholdninger,89101.53,32471.0
3909.0,Larvik,2024-01-01 00:00:00+01:00,Næring (unntatt industri),24968.182,2352.0
3909.0,Larvik,2024-01-01 01:00:00+01:00,Næring (unntatt industri),24432.695,2352.0
3909.0,Larvik,2024-01-01 02:00:00+01:00,Næring (unntatt industri),24280.133,2352.0
3909.0,Larvik,2024-01-01 03:00:00+01:00,Næring (unntatt industri),24552.322,2352.0
3909.0,Larvik,2024-01-01 04:00:00+01:00,Næring (unntatt industri),24866.412,2352.0
3909.0,Larvik,2024-01-01 05:00:00+01:00,Næring (unntatt industri),26025.234,2352.0
3909.0,Larvik,2024-01-01 06:00:00+01:00,Næring (unntatt industri),27932.303,2352.0
3909.0,Larvik,2024-01-01 07:00:00+01:00,Næring (unntatt industri),29896.236,2352.0
3909.0,Larvik,2024-01-01 08:00:00+01:00,Næring (unntatt industri),30561.1,2352.0
3909.0,Larvik,2024-01-01 09:00:00+01:00,Næring (unntatt industri),30130.848,2352.0
3909.0,Larvik,2024-01-01 10:00:00+01:00,Næring (unntatt industri),30171.1,2352.0
3909.0,Larvik,2024-01-01 11:00:00+01:00,Næring (unntatt industri),30266.484,2352.0
3909.0,Larvik,2024-01-01 12:00:00+01:00,Næring (unntatt industri),30717.004,2352.0
3909.0,Larvik,2024-01-01 13:00:00+01:00,Næring (unntatt industri),31005.467,2352.0
3909.0,Larvik,2024-01-01 14:00:00+01:00,Næring (unntatt industri),31516.273,2352.0
3909.0,Larvik,2024-01-01 15:00:00+01:00,Næring (unntatt industri),32083.783,2352.0
3909.0,Larvik,2024-01-01 16:00:00+01:00,Næring (unntatt industri),31360.496,2352.0
3909.0,Larvik,2024-01-01 17:00:00+01:00,Næring (unntatt industri),30225.812,2352.0
