Knr,Kommunenavn,Tid,Gruppe,Forbruk (kWh),Antall målere
3903.0,Holmestrand,2023-01-01 03:00:00+01:00,Næring (unntatt industri),10319.192,1070.0
3903.0,Holmestrand,2023-01-01 04:00:00+01:00,Næring (unntatt industri),10386.833,1070.0
3903.0,Holmestrand,2023-01-01 05:00:00+01:00,Næring (unntatt industri),10397.521,1070.0
3903.0,Holmestrand,2023-01-01 06:00:00+01:00,Næring (unntatt industri),10637.34,1070.0
3903.0,Holmestrand,2023-01-01 07:00:00+01:00,Næring (unntatt industri),10863.874,1070.0
3903.0,Holmestrand,2023-01-01 08:00:00+01:00,Næring (unntatt industri),11158.54,1070.0
3903.0,Holmestrand,2023-01-01 09:00:00+01:00,Næring (unntatt industri),10979.553,1070.0
3903.0,Holmestrand,2023-01-01 10:00:00+01:00,Næring (unntatt industri),11444.092,1070.0
3903.0,Holmestrand,2023-01-01 11:00:00+01:00,Næring (unntatt industri),11905.549,1070.0
3903.0,Holmestrand,2023-01-01 12:00:00+01:00,Næring (unntatt industri),12110.715,1070.0
3903.0,Holmestrand,2023-01-01 13:00:00+01:00,Næring (unntatt industri),12076.025,1070.0
3903.0,Holmestrand,2023-01-01 14:00:00+01:00,Næring (unntatt industri),12467.725,1070.0
3903.0,Holmestrand,2023-01-01 15:00:00+01:00,Næring (unntatt industri),12284.933,1070.0
3903.0,Holmestrand,2023-01-01 16:00:00+01:00,Næring (unntatt industri),13386.261,1070.0
3903.0,Holmestrand,2023-01-01 17:00:00+01:00,Næring (unntatt industri),13189.386,1070.0
3903.0,Holmestrand,2023-01-01 18:00:00+01:00,Næring (unntatt industri),12744.139,1070.0
3903.0,Holmestrand,2023-01-01 19:00:00+01:00,Næring (unntatt industri),12529.466,1070.0
3903.0,Holmestrand,2023-01-01 20:00:00+01:00,Næring (unntatt industri),12225.044,1070.0
3903.0,Holmestrand,2023-01-01 21:00:00+01:00,Næring (unntatt industri),11580.836,1070.0
3903.0,Holmestrand,2023-01-01 22:00:00+01:00,Næring (unntatt industri),11332.209,1070.0
3903.0,Holmestrand,2023-01-01 23:00:00+01:00,Næring (unntatt industri),11178.493,1070.0
3903.0,Holmestrand,2023-01-01 00:00:00+01:00,Industri,8463.248,329.0
3903.0,Holmestrand,2023-01-01 01:00:00+01:00,Industri,8643.572,329.0
3903.0,Holmestrand,2023-01-01 02:00:00+01:00,Industri,8509.957,329.0
3903.0,Holmestrand,2023-01-01 03:00:00+01:00,Industri,8610.996,329.0
3903.0,Holmestrand,2023-01-01 04:00:00+01:00,Industri,8851.85,329.0
3903.0,Holmestrand,2023-01-01 05:00:00+01:00,Industri,8772.428,329.0
3903.0,Holmestrand,2023-01-01 06:00:00+01:00,Industri,8910.576,329.0
3903.0,Holmestrand,2023-01-01 07:00:00+01:00,Industri,8943.495,329.0
3903.0,Holmestrand,2023-01-01 08:00:00+01:00,Industri,8716.14,329.0
3903.0,Holmestrand,2023-01-01 09:00:00+01:00,Industri,8996.032,329.0
3903.0,Holmestrand,2023-01-01 10:00:00+01:00,Industri,8838.347,329.0
3903.0,Holmestrand,2023-01-01 11:00:00+01:00,Industri,9173.436,329.0
3903.0,Holmestrand,2023-01-01 12:00:00+01:00,Industri,9229.842,329.0
3903.0,Holmestrand,2023-01-01 13:00:00+01:00,Industri,9090.124,329.0
3903.0,Holmestrand,2023-01-01 14:00:00+01:00,Industri,9106.975,329.0
3903.0,Holmestrand,2023-01-01 15:00:00+01:00,Industri,8953.725,329.0
3903.0,Holmestrand,2023-01-01 16:00:00+01:00,Industri,9118.078,329.0
3903.0,Holmestrand,2023-01-01 17:00:00+01:00,Industri,8937.194,329.0
3903.0,Holmestrand,2023-01-01 18:00:00+01:00,Industri,8854.611,329.0
3903.0,Holmestrand,2023-01-01 19:00:00+01:00,Industri,8414.203,329.0
3903.0,Holmestrand,2023-01-01 20:00:00+01:00,Industri,8493.73,329.0
3903.0,Holmestrand,2023-01-01 21:00:00+01:00,Industri,8250.116,329.0
3903.0,Holmestrand,2023-01-01 22:00:00+01:00,Industri,8307.619,329.0
3903.0,Holmestrand,2023-01-01 23:00:00+01:00,Industri,8718.781,329.0
3903.0,Holmestrand,2023-01-01 00:00:00+01:00,Husholdninger,27955.863,13442.0
3903.0,Holmestrand,2023-01-01 01:00:00+01:00,Husholdninger,28452.236,13442.0
3903.0,Holmestrand,2023-01-01 02:00:00+01:00,Husholdninger,28181.117,13442.0
3903.0,Holmestrand,2023-01-01 03:00:00+01:00,Husholdninger,27752.484,13442.0
3903.0,Holmestrand,2023-01-01 04:00:00+01:00,Husholdninger,27572.195,13442.0
3903.0,Holmestrand,2023-01-01 05:00:00+01:00,Husholdninger,27549.521,13442.0
3903.0,Holmestrand,2023-01-01 06:00:00+01:00,Husholdninger,27830.07,13442.0
3903.0,Holmestrand,2023-01-01 07:00:00+01:00,Husholdninger,28136.535,13442.0
3903.0,Holmestrand,2023-01-01 08:00:00+01:00,Husholdninger,28848.963,13442.0
3903.0,Holmestrand,2023-01-01 09:00:00+01:00,Husholdninger,30221.963,13442.0
3903.0,Holmestrand,2023-01-01 10:00:00+01:00,Husholdninger,31657.408,13442.0
3903.0,Holmestrand,2023-01-01 11:00:00+01:00,Husholdninger,32576.367,13442.0
3903.0,Holmestrand,2023-01-01 12:00:00+01:00,Husholdninger,32846.65,13442.0
3903.0,Holmestrand,2023-01-01 13:00:00+01:00,Husholdninger,32837.312,13442.0
3903.0,Holmestrand,2023-01-01 14:00:00+01:00,Husholdninger,33091.742,13442.0
3903.0,Holmestrand,2023-01-01 15:00:00+01:00,Husholdninger,33710.684,13442.0
3903.0,Holmestrand,2023-01-01 16:00:00+01:00,Husholdninger,35057.676,13442.0
3903.0,Holmestrand,2023-01-01 17:00:00+01:00,Husholdninger,35691.914,13442.0
3903.0,Holmestrand,2023-01-01 18:00:00+01:00,Husholdninger,35645.98,13442.0
3903.0,Holmestrand,2023-01-01 19:00:00+01:00,Husholdninger,35157.36,13442.0
3903.0,Holmestrand,2023-01-01 20:00:00+01:00,Husholdninger,34667.094,13442.0
3903.0,Holmestrand,2023-01-01 21:00:00+01:00,Husholdninger,34204.992,13442.0
3903.0,Holmestrand,2023-01-01 22:00:00+01:00,Husholdninger,33423.74,13442.0
3903.0,Holmestrand,2023-01-01 23:00:00+01:00,Husholdninger,32367.2,13442.0
3905.0,Tønsberg,2023-01-01 00:00:00+01:00,Næring (unntatt industri),29834.271,2561.0
3905.0,Tønsberg,2023-01-01 01:00:00+01:00,Næring (unntatt industri),29262.39,2561.0
3905.0,Tønsberg,2023-01-01 02:00:00+01:00,Næring (unntatt industri),28950.982,2561.0
3905.0,Tønsberg,2023-01-01 03:00:00+01:00,Næring (unntatt industri),28946.76,2561.0
3905.0,Tønsberg,2023-01-01 04:00:00+01:00,Næring (unntatt industri),28965.084,2561.0
3905.0,Tønsberg,2023-01-01 05:00:00+01:00,Næring (unntatt industri),29975.873,2561.0
3905.0,Tønsberg,2023-01-01 06:00:00+01:00,Næring (unntatt industri),30828.379,2561.0
3905.0,Tønsberg,2023-01-01 07:00:00+01:00,Næring (unntatt industri),31483.902,2561.0
3905.0,Tønsberg,2023-01-01 08:00:00+01:00,Næring (unntatt industri),32125.676,2561.0
3905.0,Tønsberg,2023-01-01 09:00:00+01:00,Næring (unntatt industri),31126.867,2561.0
3905.0,Tønsberg,2023-01-01 10:00:00+01:00,Næring (unntatt industri),31123.4,2561.0
3905.0,Tønsberg,2023-01-01 11:00:00+01:00,Næring (unntatt industri),31389.299,2561.0
3905.0,Tønsberg,2023-01-01 12:00:00+01:00,Næring (unntatt industri),31495.607,2561.0
3905.0,Tønsberg,2023-01-01 13:00:00+01:00,Næring (unntatt industri),31585.451,2561.0
3905.0,Tønsberg,2023-01-01 14:00:00+01:00,Næring (unntatt industri),31994.7,2561.0
3905.0,Tønsberg,2023-01-01 15:00:00+01:00,Næring (unntatt industri),32633.678,2561.0
3905.0,Tønsberg,2023-01-01 16:00:00+01:00,Næring (unntatt industri),33481.246,2561.0
3905.0,Tønsberg,2023-01-01 17:00:00+01:00,Næring (unntatt industri),33265.18,2561.0
3905.0,Tønsberg,2023-01-01 18:00:00+01:00,Næring (unntatt industri),33199.8,2561.0
3905.0,Tønsberg,2023-01-01 19:00:00+01:00,Næring (unntatt industri),32855.344,2561.0
3905.0,Tønsberg,2023-01-01 20:00:00+01:00,Næring (unntatt industri),32544.957,2561.0
3905.0,Tønsberg,2023-01-01 21:00:00+01:00,Næring (unntatt industri),31817.164,2561.0
3905.0,Tønsberg,2023-01-01 22:00:00+01:00,Næring (unntatt industri),31370.447,2561.0
3905.0,Tønsberg,2023-01-01 23:00:00+01:00,Næring (unntatt industri),31130.59,2561.0
3905.0,Tønsberg,2023-01-01 00:00:00+01:00,Industri,11411.835,857.0
3905.0,Tønsberg,2023-01-01 01:00:00+01:00,Industri,11634.957,857.0
3905.0,Tønsberg,2023-01-01 02:00:00+01:00,Industri,11883.505,857.0
3905.0,Tønsberg,2023-01-01 03:00:00+01:00,Industri,11983.305,857.0
3905.0,Tønsberg,2023-01-01 04:00:00+01:00,Industri,11770.809,857.0
3905.0,Tønsberg,2023-01-01 05:00:00+01:00,Industri,11899.198,857.0
3905.0,Tønsberg,2023-01-01 06:00:00+01:00,Industri,12002.722,857.0
3905.0,Tønsberg,2023-01-01 07:00:00+01:00,Industri,12031.921,857.0
3905.0,Tønsberg,2023-01-01 08:00:00+01:00,Industri,12500.558,857.0
3905.0,Tønsberg,2023-01-01 09:00:00+01:00,Industri,12538.325,857.0
3905.0,Tønsberg,2023-01-01 10:00:00+01:00,Industri,12204.183,857.0
3905.0,Tønsberg,2023-01-01 11:00:00+01:00,Industri,12094.562,857.0
3905.0,Tønsberg,2023-01-01 12:00:00+01:00,Industri,12370.029,857.0
3905.0,Tønsberg,2023-01-01 13:00:00+01:00,Industri,12349.32,857.0
3905.0,Tønsberg,2023-01-01 14:00:00+01:00,Industri,12103.869,857.0
3905.0,Tønsberg,2023-01-01 15:00:00+01:00,Industri,12512.262,857.0
3905.0,Tønsberg,2023-01-01 16:00:00+01:00,Industri,12663.649,857.0
3905.0,Tønsberg,2023-01-01 17:00:00+01:00,Industri,12583.643,857.0
3905.0,Tønsberg,2023-01-01 18:00:00+01:00,Industri,12435.6,857.0
3905.0,Tønsberg,2023-01-01 19:00:00+01:00,Industri,12247.514,857.0
3905.0,Tønsberg,2023-01-01 20:00:00+01:00,Industri,12313.345,857.0
3905.0,Tønsberg,2023-01-01 21:00:00+01:00,Industri,12209.574,857.0
3905.0,Tønsberg,2023-01-01 22:00:00+01:00,Industri,12034.342,857.0
3905.0,Tønsberg,2023-01-01 23:00:00+01:00,Industri,11949.926,857.0
3905.0,Tønsberg,2023-01-01 00:00:00+01:00,Husholdninger,53594.48,27126.0
3905.0,Tønsberg,2023-01-01 01:00:00+01:00,Husholdninger,54349.906,27126.0
3905.0,Tønsberg,2023-01-01 02:00:00+01:00,Husholdninger,53990.44,27126.0
3905.0,Tønsberg,2023-01-01 03:00:00+01:00,Husholdninger,52819.863,27126.0
3905.0,Tønsberg,2023-01-01 04:00:00+01:00,Husholdninger,52162.266,27126.0
3905.0,Tønsberg,2023-01-01 05:00:00+01:00,Husholdninger,52442.438,27126.0
3905.0,Tønsberg,2023-01-01 06:00:00+01:00,Husholdninger,52933.1,27126.0
3905.0,Tønsberg,2023-01-01 07:00:00+01:00,Husholdninger,53880.348,27126.0
3905.0,Tønsberg,2023-01-01 08:00:00+01:00,Husholdninger,55293.55,27126.0
3905.0,Tønsberg,2023-01-01 09:00:00+01:00,Husholdninger,57882.836,27126.0
3905.0,Tønsberg,2023-01-01 10:00:00+01:00,Husholdninger,61436.492,27126.0
3905.0,Tønsberg,2023-01-01 11:00:00+01:00,Husholdninger,63617.855,27126.0
3905.0,Tønsberg,2023-01-01 12:00:00+01:00,Husholdninger,64571.76,27126.0
3905.0,Tønsberg,2023-01-01 13:00:00+01:00,Husholdninger,65008.258,27126.0
3905.0,Tønsberg,2023-01-01 14:00:00+01:00,Husholdninger,65699.58,27126.0
3905.0,Tønsberg,2023-01-01 15:00:00+01:00,Husholdninger,66989.99,27126.0
3905.0,Tønsberg,2023-01-01 16:00:00+01:00,Husholdninger,69554.99,27126.0
3905.0,Tønsberg,2023-01-01 17:00:00+01:00,Husholdninger,70240.82,27126.0
3905.0,Tønsberg,2023-01-01 18:00:00+01:00,Husholdninger,70422.83,27126.0
3905.0,Tønsberg,2023-01-01 19:00:00+01:00,Husholdninger,69287.54,27126.0
3905.0,Tønsberg,2023-01-01 20:00:00+01:00,Husholdninger,67941.35,27126.0
3905.0,Tønsberg,2023-01-01 21:00:00+01:00,Husholdninger,66585.11,27126.0
3905.0,Tønsberg,2023-01-01 22:00:00+01:00,Husholdninger,65845.73,27126.0
3905.0,Tønsberg,2023-01-01 23:00:00+01:00,Husholdninger,63446.62,27126.0
3907.0,Sandefjord,2023-01-01 00:00:00+01:00,Næring (unntatt industri),31980.055,2732.0
3907.0,Sandefjord,2023-01-01 01:00:00+01:00,Næring (unntatt industri),31741.283,2732.0
3907.0,Sandefjord,2023-01-01 02:00:00+01:00,Næring (unntatt industri),31627.887,2732.0
3907.0,Sandefjord,2023-01-01 03:00:00+01:00,Næring (unntatt industri),30657.3,2732.0
3907.0,Sandefjord,2023-01-01 04:00:00+01:00,Næring (unntatt industri),30576.42,2732.0
3907.0,Sandefjord,2023-01-01 05:00:00+01:00,Næring (unntatt industri),31226.047,2732.0
3907.0,Sandefjord,2023-01-01 06:00:00+01:00,Næring (unntatt industri),32069.482,2732.0
3907.0,Sandefjord,2023-01-01 07:00:00+01:00,Næring (unntatt industri),33167.14,2732.0
3907.0,Sandefjord,2023-01-01 08:00:00+01:00,Næring (unntatt industri),34206.184,2732.0
3907.0,Sandefjord,2023-01-01 09:00:00+01:00,Næring (unntatt industri),33263.223,2732.0
3907.0,Sandefjord,2023-01-01 10:00:00+01:00,Næring (unntatt industri),33799.574,2732.0
3907.0,Sandefjord,2023-01-01 11:00:00+01:00,Næring (unntatt industri),34421.676,2732.0
3907.0,Sandefjord,2023-01-01 12:00:00+01:00,Næring (unntatt industri),34543.46,2732.0
3907.0,Sandefjord,2023-01-01 13:00:00+01:00,Næring (unntatt industri),34379.133,2732.0
3907.0,Sandefjord,2023-01-01 14:00:00+01:00,Næring (unntatt industri),34890.82,2732.0
3907.0,Sandefjord,2023-01-01 15:00:00+01:00,Næring (unntatt industri),35662.26,2732.0
3907.0,Sandefjord,2023-01-01 16:00:00+01:00,Næring (unntatt industri),35624.816,2732.0
3907.0,Sandefjord,2023-01-01 17:00:00+01:00,Næring (unntatt industri),34984.766,2732.0
3907.0,Sandefjord,2023-01-01 18:00:00+01:00,Næring (unntatt industri),34394.906,2732.0
3907.0,Sandefjord,2023-01-01 19:00:00+01:00,Næring (unntatt industri),33893.71,2732.0
3907.0,Sandefjord,2023-01-01 20:00:00+01:00,Næring (unntatt industri),33500.594,2732.0
3907.0,Sandefjord,2023-01-01 21:00:00+01:00,Næring (unntatt industri),32517.432,2732.0
3907.0,Sandefjord,2023-01-01 22:00:00+01:00,Næring (unntatt industri),31869.68,2732.0
3907.0,Sandefjord,2023-01-01 23:00:00+01:00,Næring (unntatt industri),31844.244,2732.0
3907.0,Sandefjord,2023-01-01 00:00:00+01:00,Industri,11584.766,665.0
3907.0,Sandefjord,2023-01-01 01:00:00+01:00,Industri,11927.745,665.0
3907.0,Sandefjord,2023-01-01 02:00:00+01:00,Industri,12471.31,665.0
3907.0,Sandefjord,2023-01-01 03:00:00+01:00,Industri,12040.327,665.0
3907.0,Sandefjord,2023-01-01 04:00:00+01:00,Industri,12163.925,665.0
3907.0,Sandefjord,2023-01-01 05:00:00+01:00,Industri,12317.291,665.0
3907.0,Sandefjord,2023-01-01 06:00:00+01:00,Industri,12198.509,665.0
3907.0,Sandefjord,2023-01-01 07:00:00+01:00,Industri,12643.832,665.0
3907.0,Sandefjord,2023-01-01 08:00:00+01:00,Industri,12626.414,665.0
3907.0,Sandefjord,2023-01-01 09:00:00+01:00,Industri,12396.474,665.0
3907.0,Sandefjord,2023-01-01 10:00:00+01:00,Industri,12518.451,665.0
3907.0,Sandefjord,2023-01-01 11:00:00+01:00,Industri,12881.02,665.0
3907.0,Sandefjord,2023-01-01 12:00:00+01:00,Industri,12904.176,665.0
3907.0,Sandefjord,2023-01-01 13:00:00+01:00,Industri,12928.524,665.0
3907.0,Sandefjord,2023-01-01 14:00:00+01:00,Industri,13110.179,665.0
3907.0,Sandefjord,2023-01-01 15:00:00+01:00,Industri,13550.16,665.0
3907.0,Sandefjord,2023-01-01 16:00:00+01:00,Industri,13397.966,665.0
3907.0,Sandefjord,2023-01-01 17:00:00+01:00,Industri,12781.205,665.0
3907.0,Sandefjord,2023-01-01 18:00:00+01:00,Industri,13195.845,665.0
3907.0,Sandefjord,2023-01-01 19:00:00+01:00,Industri,12529.637,665.0
3907.0,Sandefjord,2023-01-01 20:00:00+01:00,Industri,12443.915,665.0
3907.0,Sandefjord,2023-01-01 21:00:00+01:00,Industri,12293.859,665.0
3907.0,Sandefjord,2023-01-01 22:00:00+01:00,Industri,12368.234,665.0
3907.0,Sandefjord,2023-01-01 23:00:00+01:00,Industri,12632.68,665.0
3907.0,Sandefjord,2023-01-01 00:00:00+01:00,Husholdninger,65848.23,32077.0
3907.0,Sandefjord,2023-01-01 01:00:00+01:00,Husholdninger,66493.125,32077.0
3907.0,Sandefjord,2023-01-01 02:00:00+01:00,Husholdninger,65936.27,32077.0
3907.0,Sandefjord,2023-01-01 03:00:00+01:00,Husholdninger,65157.26,32077.0
3907.0,Sandefjord,2023-01-01 04:00:00+01:00,Husholdninger,64615.273,32077.0
3907.0,Sandefjord,2023-01-01 05:00:00+01:00,Husholdninger,64740.41,32077.0
3907.0,Sandefjord,2023-01-01 06:00:00+01:00,Husholdninger,65263.668,32077.0
3907.0,Sandefjord,2023-01-01 07:00:00+01:00,Husholdninger,66252.016,32077.0
3907.0,Sandefjord,2023-01-01 08:00:00+01:00,Husholdninger,68395.39,32077.0
3907.0,Sandefjord,2023-01-01 09:00:00+01:00,Husholdninger,71619.164,32077.0
3907.0,Sandefjord,2023-01-01 10:00:00+01:00,Husholdninger,75547.195,32077.0
3907.0,Sandefjord,2023-01-01 11:00:00+01:00,Husholdninger,78176.37,32077.0
3907.0,Sandefjord,2023-01-01 12:00:00+01:00,Husholdninger,79230.5,32077.0
3907.0,Sandefjord,2023-01-01 13:00:00+01:00,Husholdninger,79713.69,32077.0
3907.0,Sandefjord,2023-01-01 14:00:00+01:00,Husholdninger,80220.37,32077.0
3907.0,Sandefjord,2023-01-01 15:00:00+01:00,Husholdninger,82404.03,32077.0
3907.0,Sandefjord,2023-01-01 16:00:00+01:00,Husholdninger,84891.41,32077.0
3907.0,Sandefjord,2023-01-01 17:00:00+01:00,Husholdninger,85427.484,32077.0
3907.0,Sandefjord,2023-01-01 18:00:00+01:00,Husholdninger,84900.93,32077.0
3907.0,Sandefjord,2023-01-01 19:00:00+01:00,Husholdninger,84014.13,32077.0
3907.0,Sandefjord,2023-01-01 20:00:00+01:00,Husholdninger,83042.26,32077.0
3907.0,Sandefjord,2023-01-01 21:00:00+01:00,Husholdninger,81848.18,32077.0
3907.0,Sandefjord,2023-01-01 22:00:00+01:00,Husholdninger,80504.83,32077.0
3907.0,Sandefjord,2023-01-01 23:00:00+01:00,Husholdninger,77684.59,32077.0
3909.0,Larvik,2023-01-01 00:00:00+01:00,Næring (unntatt industri),28128.57,2336.0
3909.0,Larvik,2023-01-01 01:00:00+01:00,Næring (unntatt industri),27869.562,2336.0
3909.0,Larvik,2023-01-01 02:00:00+01:00,Næring (unntatt industri),27585.822,2336.0
3909.0,Larvik,2023-01-01 03:00:00+01:00,Næring (unntatt industri),27563.645,2336.0
3909.0,Larvik,2023-01-01 04:00:00+01:00,Næring (unntatt industri),28161.822,2336.0
3909.0,Larvik,2023-01-01 05:00:00+01:00,Næring (unntatt industri),29466.203,2336.0
3909.0,Larvik,2023-01-01 06:00:00+01:00,Næring (unntatt industri),30021.78,2336.0
3909.0,Larvik,2023-01-01 07:00:00+01:00,Næring (unntatt industri),30945.664,2336.0
3909.0,Larvik,2023-01-01 08:00:00+01:00,Næring (unntatt industri),33122.555,2336.0
3909.0,Larvik,2023-01-01 09:00:00+01:00,Næring (unntatt industri),33079.355,2336.0
3909.0,Larvik,2023-01-01 10:00:00+01:00,Næring (unntatt industri),32565.084,2336.0
3909.0,Larvik,2023-01-01 11:00:00+01:00,Næring (unntatt industri),33737.96,2336.0
3909.0,Larvik,2023-01-01 12:00:00+01:00,Næring (unntatt industri),34660.246,2336.0
3909.0,Larvik,2023-01-01 13:00:00+01:00,Næring (unntatt industri),36198.387,2336.0
3909.0,Larvik,2023-01-01 14:00:00+01:00,Næring (unntatt industri),36680.18,2336.0
3909.0,Larvik,2023-01-01 15:00:00+01:00,Næring (unntatt industri),37913.477,2336.0
3909.0,Larvik,2023-01-01 16:00:00+01:00,Næring (unntatt industri),39055.66,2336.0
3909.0,Larvik,2023-01-01 17:00:00+01:00,Næring (unntatt industri),38161.406,2336.0
